origin|month|delay_band|num_flights|avg_dep_delay|avg_arr_delay
IND|5|medium|521|30.28|25.86
IND|5|unknown|35||
IND|6|high|306|140.62|137.39
IND|6|low|3274|-2.13|-6.9
IND|6|medium|506|30.99|26.12
IND|6|unknown|51||
IND|7|high|410|150.3|149.94
IND|7|low|3065|-2.35|-6.44
IND|7|medium|625|31.61|28.71
IND|7|unknown|92||
IND|8|high|251|152.57|151.86
IND|8|low|3118|-3.06|-7.56
IND|8|medium|420|31.69|28.55
IND|8|unknown|92||
IND|9|high|133|135.19|130.59
IND|9|low|3336|-3.87|-9.4
IND|9|medium|319|31.08|25.3
IND|9|unknown|16||
IND|10|high|118|151.23|143.76
IND|10|low|3930|-3.7|-10.24
IND|10|medium|328|29.57|20.63
IND|10|unknown|59||
IND|11|high|131|142.75|146.39
IND|11|low|3510|-3.7|-9.75
IND|11|medium|274|30.0|27.5
IND|11|unknown|8||
IND|12|high|241|145.55|141.61
IND|12|low|3237|-2.67|-9.71
IND|12|medium|426|30.77|26.0
IND|12|unknown|10||
INL|1|high|2|120.5|106.0
INL|1|low|45|-9.16|-20.29
INL|1|medium|3|32.33|25.0
INL|1|unknown|1||
INL|2|high|3|104.0|84.67
INL|2|low|42|-8.19|-25.45
INL|2|medium|3|22.67|17.0
INL|2|unknown|1||
INL|3|high|2|116.5|130.5
INL|3|low|48|-8.29|-15.63
INL|3|medium|4|30.25|24.0
INL|4|high|2|501.5|493.5
INL|4|low|48|-9.79|-22.6
INL|4|medium|1|54.0|37.0
INL|5|high|3|170.0|161.33
INL|5|low|48|-8.19|-18.08
INL|5|medium|2|31.0|30.0
INL|6|high|6|176.17|186.83
INL|6|low|38|-4.76|-2.84
INL|6|medium|10|33.7|37.9
INL|6|unknown|2||
INL|7|high|6|283.33|284.0
INL|7|low|46|-4.5|1.59
INL|7|medium|9|28.78|26.11
INL|8|high|5|254.4|252.8
INL|8|low|51|-7.22|-2.47
INL|8|medium|5|35.8|44.4
INL|9|high|4|249.5|235.5
INL|9|low|46|-9.67|-16.54
INL|9|medium|5|35.2|36.8
INL|10|high|6|226.0|217.17
INL|10|low|44|-11.25|-26.98
INL|10|medium|2|22.0|5.5
INL|11|high|5|94.6|78.6
INL|11|low|47|-9.53|-22.38
INL|11|medium|1|23.0|15.0
INL|12|high|10|269.0|267.9
INL|12|low|35|-8.49|-15.54
INL|12|medium|6|26.33|10.5
INL|12|unknown|3||
ISP|1|high|32|173.69|173.25
ISP|1|low|366|-4.24|-8.87
ISP|1|medium|72|30.65|30.97
ISP|1|unknown|8||
ISP|2|high|20|226.75|211.35
ISP|2|low|385|-4.94|-18.79
ISP|2|medium|45|33.11|27.49
ISP|2|unknown|4||
ISP|3|high|58|115.31|109.98
ISP|3|low|329|-2.74|-14.17
ISP|3|medium|70|35.16|26.93
ISP|3|unknown|10||
ISP|4|high|38|163.71|161.37
ISP|4|low|330|-2.11|-14.59
ISP|4|medium|56|32.75|23.59
ISP|4|unknown|9||
ISP|5|high|38|125.08|117.71
ISP|5|low|309|-2.99|-15.78
ISP|5|medium|63|29.7|19.85
ISP|5|unknown|7||
ISP|6|high|35|138.97|129.03
ISP|6|low|298|-2.94|-15.48
ISP|6|medium|57|29.96|18.54
ISP|6|unknown|7||
ISP|7|high|40|139.38|129.72
ISP|7|low|266|-0.61|-12.11
ISP|7|medium|86|29.74|20.02
ISP|7|unknown|12||
ISP|8|high|56|137.89|132.22
ISP|8|low|254|-0.8|-6.73
ISP|8|medium|57|28.32|25.25
ISP|8|unknown|11||
ISP|9|high|10|163.7|152.6
ISP|9|low|248|-2.31|-9.52
ISP|9|medium|31|29.26|19.29
ISP|9|unknown|3||
ISP|10|high|9|119.33|103.67
ISP|10|low|215|-0.86|-11.92
ISP|10|medium|35|24.26|12.74
ISP|10|unknown|9||
ISP|11|high|12|177.5|160.0
ISP|11|low|303|-2.6|-16.65
ISP|11|medium|34|27.97|11.74
ISP|12|high|49|163.9|154.76
ISP|12|low|294|-2.24|-8.74
ISP|12|medium|86|31.48|24.81
ISP|12|unknown|3||
ITH|1|high|6|200.67|192.0
ITH|1|low|50|-6.44|-23.6
ITH|1|medium|2|40.0|24.5
ITH|1|unknown|3||
ITH|2|high|1|216.0|225.0
ITH|2|low|52|-6.79|-31.21
ITH|2|medium|3|52.67|36.0
ITH|2|unknown|1||
ITH|3|high|7|139.29|121.43
ITH|3|low|52|-6.21|-26.96
ITH|3|medium|3|26.33|3.0
ITH|4|high|5|87.4|68.6
ITH|4|low|55|-6.8|-19.58
ITH|5|high|6|157.67|136.67
ITH|5|low|107|-5.18|-19.07
ITH|5|medium|6|30.0|15.33
ITH|5|unknown|2||
ITH|6|high|4|112.25|101.0
ITH|6|low|44|-6.09|-11.3
ITH|6|medium|6|36.67|38.83
ITH|6|unknown|6||
ITH|7|high|10|168.1|176.7
ITH|7|low|45|-6.07|-9.78
ITH|7|medium|6|34.67|40.17
ITH|7|unknown|1||
ITH|8|high|9|128.22|140.56
ITH|8|low|64|-6.02|-16.37
ITH|8|medium|4|24.5|18.0
ITH|8|unknown|8||
ITH|9|high|1|461.0|453.0
ITH|9|low|58|-8.34|-19.71
ITH|9|medium|1|17.0|10.0
ITH|10|high|2|148.0|140.5
ITH|10|low|59|-7.24|-16.05
ITH|10|medium|1|55.0|48.0
ITH|11|high|1|73.0|126.0
ITH|11|low|57|-7.37|-18.05
ITH|12|high|5|350.8|339.4
ITH|12|low|52|-5.6|-17.37
ITH|12|medium|2|35.5|31.5
ITO|1|high|20|95.5|99.05
ITO|1|low|486|-2.66|0.66
ITO|1|medium|77|28.83|33.09
ITO|1|unknown|5||
ITO|2|high|7|92.29|94.14
ITO|2|low|504|-2.58|-1.6
ITO|2|medium|28|27.04|29.5
ITO|2|unknown|2||
ITO|3|high|6|135.17|134.67
ITO|3|low|506|-1.4|-2.44
ITO|3|medium|53|23.26|20.6
ITO|3|unknown|1||
ITO|4|high|11|102.09|100.82
ITO|4|low|500|-1.75|-3.36
ITO|4|medium|50|27.24|25.76
ITO|4|unknown|1||
ITO|5|high|27|98.89|103.44
ITO|5|low|465|-2.05|-0.96
ITO|5|medium|70|31.87|32.19
ITO|5|unknown|6||
ITO|6|high|6|82.33|84.67
ITO|6|low|470|-2.17|-2.09
ITO|6|medium|63|25.56|26.83
ITO|7|high|14|109.0|107.0
ITO|7|low|499|-2.11|-3.34
ITO|7|medium|44|26.18|24.57
ITO|7|unknown|2||
ITO|8|high|13|107.15|104.31
ITO|8|low|490|-2.86|-5.93
ITO|8|medium|35|23.77|21.09
ITO|8|unknown|5||
ITO|9|high|2|84.0|82.0
ITO|9|low|494|-3.35|-4.83
ITO|9|medium|27|25.63|23.85
ITO|9|unknown|5||
ITO|10|high|6|88.33|85.67
ITO|10|low|484|-1.71|-3.11
ITO|10|medium|48|27.13|26.21
ITO|10|unknown|5||
ITO|11|high|2|81.5|83.0
ITO|11|low|496|-1.95|-4.0
ITO|11|medium|37|29.16|26.35
ITO|11|unknown|1||
ITO|12|high|7|94.14|95.43
ITO|12|low|500|-1.56|-3.62
ITO|12|medium|40|23.9|22.68
ITO|12|unknown|1||
JAC|1|high|53|192.85|182.28
JAC|1|low|408|-4.65|-13.3
JAC|1|medium|87|33.16|26.14
JAC|1|unknown|8||
JAC|2|high|58|216.21|224.04
JAC|2|low|364|-3.88|-11.36
JAC|2|medium|92|32.09|30.99
JAC|2|unknown|3||
JAC|3|high|69|270.78|266.64
JAC|3|low|381|-3.84|-9.45
JAC|3|medium|67|27.75|21.42
JAC|3|unknown|15||
JAC|4|high|11|136.64|134.27
JAC|4|low|214|-7.03|-12.49
JAC|4|medium|19|24.42|19.58
JAC|4|unknown|1||
JAC|5|high|28|164.86|165.14
JAC|5|low|269|-5.41|-7.48
JAC|5|medium|21|36.76|32.4
JAC|5|unknown|5||
JAC|6|high|40|149.3|143.38
JAC|6|low|465|-3.6|-11.04
JAC|6|medium|66|31.61|23.73
JAC|6|unknown|8||
JAC|7|high|74|181.3|173.71
JAC|7|low|497|-3.99|-9.42
JAC|7|medium|77|32.31|26.51
JAC|7|unknown|14||
JAC|8|high|62|178.24|173.77
JAC|8|low|510|-3.65|-7.35
JAC|8|medium|76|32.75|27.67
JAC|8|unknown|3||
JAC|9|high|32|188.13|181.0
JAC|9|low|431|-4.01|-9.33
JAC|9|medium|59|31.36|28.19
JAC|9|unknown|1||
JAC|10|high|11|312.73|305.82
JAC|10|low|351|-6.84|-14.54
JAC|10|medium|16|30.25|22.25
JAC|11|high|21|297.33|299.24
JAC|11|low|183|-7.08|-18.53
JAC|11|medium|19|35.95|31.74
JAC|11|unknown|3||
JAC|12|high|56|252.52|249.71
JAC|12|low|304|-6.07|-14.44
JAC|12|medium|41|30.8|29.88
JAC|12|unknown|15||
JAN|1|high|36|174.11|175.6
JAN|1|low|425|-4.18|-9.76
JAN|1|medium|51|35.41|35.1
JAN|1|unknown|10||
JAN|2|high|11|113.18|104.0
JAN|2|low|446|-5.05|-11.64
JAN|2|medium|39|31.56|26.76
JAN|2|unknown|1||
JAN|3|high|43|159.53|152.21
JAN|3|low|449|-4.7|-10.76
JAN|3|medium|57|28.79|26.23
JAN|3|unknown|7||
JAN|4|high|44|193.18|192.86
JAN|4|low|495|-5.49|-10.25
JAN|4|medium|60|30.5|25.52
JAN|4|unknown|5||
JAN|5|high|72|176.36|179.17
JAN|5|low|473|-3.31|-6.12
JAN|5|medium|101|31.8|29.18
JAN|5|unknown|12||
JAN|6|high|39|152.15|149.18
JAN|6|low|451|-3.41|-9.08
JAN|6|medium|84|32.06|27.73
JAN|6|unknown|4||
JAN|7|high|77|159.56|158.18
JAN|7|low|396|-3.28|-6.63
JAN|7|medium|115|33.65|33.66
JAN|7|unknown|16||
JAN|8|high|30|173.73|167.5
JAN|8|low|441|-4.45|-9.79
JAN|8|medium|59|32.07|24.6
JAN|8|unknown|2||
JAN|9|high|16|162.56|154.69
JAN|9|low|459|-4.48|-7.54
JAN|9|medium|43|32.33|27.79
JAN|9|unknown|6||
JAN|10|high|19|184.11|178.89
JAN|10|low|556|-4.44|-8.61
JAN|10|medium|38|26.0|19.18
JAN|11|high|17|156.88|155.75
JAN|11|low|516|-3.56|-8.88
JAN|11|medium|46|28.98|23.76
JAN|11|unknown|1||
JAN|12|high|45|184.22|185.62
JAN|12|low|460|-3.53|-8.85
JAN|12|medium|58|29.6|25.51
JAN|12|unknown|8||
JAX|1|high|168|152.88|148.63
JAX|1|low|1809|-3.89|-9.5
JAX|1|medium|283|32.66|27.51
JAX|1|unknown|38||
JAX|2|high|97|150.9|145.01
JAX|2|low|1878|-4.49|-9.39
JAX|2|medium|188|31.3|26.28
JAX|2|unknown|9||
JAX|3|high|157|162.81|161.73
JAX|3|low|2131|-3.96|-8.17
JAX|3|medium|316|31.43|27.14
JAX|3|unknown|23||
JAX|4|high|137|164.05|160.77
JAX|4|low|2150|-3.78|-6.94
JAX|4|medium|281|31.8|29.66
JAX|4|unknown|12||
JAX|5|high|260|155.72|157.46
JAX|5|low|2044|-2.73|-5.53
JAX|5|medium|390|32.4|30.44
JAX|5|unknown|29||
JAX|6|high|254|162.4|159.04
JAX|6|low|1943|-3.34|-8.74
JAX|6|medium|327|33.03|27.35
JAX|6|unknown|34||
JAX|7|high|386|179.74|180.08
JAX|7|low|1725|-2.94|-8.45
JAX|7|medium|395|34.46|32.11
JAX|7|unknown|72||
JAX|8|high|210|177.32|174.16
JAX|8|low|1843|-3.39|-8.51
JAX|8|medium|337|31.67|30.36
JAX|8|unknown|81||
JAX|9|high|91|159.43|155.32
JAX|9|low|2013|-3.93|-8.44
JAX|9|medium|207|31.11|27.12
JAX|9|unknown|35||
JAX|10|high|76|171.18|165.5
JAX|10|low|2273|-4.6|-9.55
JAX|10|medium|206|30.02|23.43
JAX|10|unknown|16||
JAX|11|high|103|147.0|145.1
JAX|11|low|2200|-4.32|-8.76
JAX|11|medium|206|30.6|25.04
JAX|11|unknown|4||
JAX|12|high|150|140.85|138.44
JAX|12|low|2054|-2.57|-6.2
JAX|12|medium|379|30.51|25.49
JAX|12|unknown|17||
JFK|1|high|784|141.68|141.31
JFK|1|low|7208|-2.81|-14.03
JFK|1|medium|1184|31.74|25.85
JFK|1|unknown|226||
JFK|2|high|565|129.58|122.93
JFK|2|low|7611|-3.49|-16.97
JFK|2|medium|921|31.36|21.85
JFK|2|unknown|102||
JFK|3|high|891|138.5|130.05
JFK|3|low|7945|-3.13|-15.79
JFK|3|medium|1227|32.95|22.16
JFK|3|unknown|64||
JFK|4|high|710|137.73|131.83
JFK|4|low|8045|-3.31|-12.53
JFK|4|medium|1284|31.45|23.68
JFK|4|unknown|88||
JFK|5|high|844|146.47|142.74
JFK|5|low|8242|-3.07|-9.96
JFK|5|medium|1433|32.19|26.18
JFK|5|unknown|83||
JFK|6|high|1017|154.01|149.97
JFK|6|low|7621|-2.82|-11.05
JFK|6|medium|1452|32.98|27.95
JFK|6|unknown|308||
JFK|7|high|1397|160.38|154.91
JFK|7|low|7371|-2.16|-8.62
JFK|7|medium|1672|32.5|27.19
JFK|7|unknown|317||
JFK|8|high|1222|152.76|152.33
JFK|8|low|7412|-2.63|-7.55
JFK|8|medium|1579|33.05|30.76
JFK|8|unknown|523||
JFK|9|high|480|135.7|128.26
JFK|9|low|8915|-4.12|-13.11
JFK|9|medium|934|30.63|22.5
JFK|9|unknown|18||
JFK|10|high|331|140.81|128.52
JFK|10|low|9418|-3.8|-14.89
JFK|10|medium|875|29.54|15.83
JFK|10|unknown|36||
JFK|11|high|368|120.62|109.82
JFK|11|low|8903|-4.28|-14.09
JFK|11|medium|839|30.34|19.47
JFK|11|unknown|3||
JFK|12|high|935|131.28|124.71
JFK|12|low|7708|-2.18|-11.41
JFK|12|medium|1556|31.78|24.2
JFK|12|unknown|44||
JLN|1|high|5|337.6|328.6
JLN|1|low|36|-7.94|-24.25
JLN|1|medium|4|21.75|22.75
JLN|1|unknown|6||
JLN|2|high|2|128.5|97.0
JLN|2|low|46|-8.5|-14.64
JLN|2|medium|1|53.0|35.0
JLN|2|unknown|1||
JLN|3|high|5|228.2|220.2
JLN|3|low|45|-7.24|-13.8
JLN|3|medium|3|37.0|32.67
JLN|3|unknown|1||
JLN|4|high|4|103.75|95.75
JLN|4|low|43|-6.6|-11.77
JLN|4|medium|4|33.5|37.0
JLN|5|high|9|185.78|180.89
JLN|5|low|42|-7.26|-9.24
JLN|5|medium|2|29.0|33.5
JLN|6|high|9|207.78|206.78
JLN|6|low|41|-5.59|-18.11
JLN|6|medium|2|52.0|44.0
JLN|7|high|1|72.0|79.0
JLN|7|low|44|-5.7|-16.44
JLN|7|medium|5|38.2|29.0
JLN|7|unknown|2||
JLN|8|high|4|370.25|371.25
JLN|8|low|46|-5.8|-13.59
JLN|8|medium|3|21.0|-2.0
JLN|8|unknown|1||
JLN|9|high|7|168.86|163.57
JLN|9|low|40|-5.73|-15.65
JLN|9|medium|5|25.4|13.2
JLN|10|high|2|67.5|53.5
JLN|10|low|43|-7.02|-12.67
JLN|10|medium|7|37.29|23.14
JLN|11|high|6|355.33|348.0
JLN|11|low|43|-6.09|-8.63
JLN|11|medium|3|28.67|13.67
JLN|11|unknown|1||
JLN|12|high|5|241.2|227.0
JLN|12|low|46|-6.3|-10.54
JLN|12|medium|2|30.0|24.5
JMS|1|high|1|99.0|71.0
JMS|1|low|45|-7.51|-14.39
JMS|1|medium|2|45.0|34.0
JMS|1|unknown|8||
JMS|2|high|4|651.75|649.0
JMS|2|low|38|-8.26|-17.14
JMS|2|medium|5|32.8|28.8
JMS|2|unknown|7||
JMS|3|high|5|290.8|291.0
JMS|3|low|49|-7.18|-13.24
JMS|3|medium|2|43.0|35.0
JMS|3|unknown|2||
JMS|4|high|1|111.0|101.0
JMS|4|low|53|-7.34|-12.06
JMS|4|medium|1|15.0|14.0
JMS|5|high|2|95.5|111.0
JMS|5|low|10|-10.2|-12.0
JMS|6|high|4|127.0|138.75
JMS|6|low|26|-5.31|-5.58
JMS|6|medium|2|17.5|38.0
JMS|6|unknown|7||
JMS|7|high|2|167.0|169.0
JMS|7|low|48|-6.73|-10.04
JMS|7|medium|7|31.57|25.29
JMS|8|high|1|151.0|151.0
JMS|8|low|51|-8.47|-11.0
JMS|8|medium|4|30.25|25.25
JMS|8|unknown|2||
JMS|9|high|2|113.5|127.0
JMS|9|low|49|-10.24|-13.59
JMS|9|medium|5|30.8|24.8
JMS|10|high|2|590.5|587.0
JMS|10|low|52|-8.65|-12.1
JMS|10|medium|3|43.33|37.33
JMS|11|high|8|249.25|246.13
JMS|11|low|36|-6.72|-9.19
JMS|11|medium|4|22.75|22.25
JMS|11|unknown|8||
JMS|12|high|6|501.17|500.17
JMS|12|low|46|-6.46|-10.7
JMS|12|medium|4|33.0|42.5
JMS|12|unknown|1||
JNU|1|high|34|162.38|162.78
JNU|1|low|228|-8.44|-7.68
JNU|1|medium|57|31.47|39.25
JNU|1|unknown|15||
JNU|2|high|12|143.5|146.0
JNU|2|low|281|-10.26|-10.69
JNU|2|medium|20|35.85|31.84
JNU|2|unknown|6||
JNU|3|high|11|138.36|134.0
JNU|3|low|300|-10.04|-11.08
JNU|3|medium|26|35.08|35.92
JNU|3|unknown|4||
JNU|4|high|11|104.0|100.55
JNU|4|low|301|-11.18|-12.7
JNU|4|medium|27|29.93|25.5
JNU|4|unknown|6||
JNU|5|high|12|140.17|140.25
JNU|5|low|346|-8.56|-10.67
JNU|5|medium|32|26.59|26.47
JNU|5|unknown|8||
JNU|6|high|17|159.12|156.41
JNU|6|low|420|-8.02|-9.93
JNU|6|medium|46|29.8|27.87
JNU|6|unknown|2||
JNU|7|high|20|113.9|118.21
JNU|7|low|415|-6.26|-6.41
JNU|7|medium|88|28.42|27.41
JNU|7|unknown|3||
JNU|8|high|27|167.74|171.58
JNU|8|low|420|-7.08|-8.46
JNU|8|medium|64|30.5|30.09
JNU|8|unknown|8||
JNU|9|high|17|160.76|157.06
JNU|9|low|389|-9.25|-11.26
JNU|9|medium|26|28.73|23.65
JNU|9|unknown|6||
JNU|10|high|16|156.06|154.75
JNU|10|low|327|-10.46|-12.18
JNU|10|medium|19|35.21|34.79
JNU|10|unknown|9||
JNU|11|high|7|117.29|120.14
JNU|11|low|293|-11.17|-11.76
JNU|11|medium|21|27.57|32.62
JNU|11|unknown|4||
JNU|12|high|21|144.76|168.3
JNU|12|low|278|-8.38|-10.68
JNU|12|medium|29|33.28|39.34
JNU|12|unknown|6||
JST|1|high|10|150.6|144.0
JST|1|low|37|-6.7|-22.84
JST|1|medium|6|30.83|25.33
JST|1|unknown|9||
JST|2|high|1|66.0|52.0
JST|2|low|48|-8.63|-28.17
JST|2|medium|6|30.0|7.83
JST|2|unknown|3||
JST|3|high|3|106.67|96.0
JST|3|low|55|-9.25|-21.45
JST|3|medium|2|34.0|35.5
JST|3|unknown|2||
JST|4|high|10|178.4|172.1
JST|4|low|43|-8.72|-11.7
JST|4|medium|7|37.43|50.71
JST|5|high|12|175.92|174.33
JST|5|low|45|-9.16|-11.93
JST|5|medium|4|34.0|27.75
JST|5|unknown|1||
JST|6|high|3|237.33|235.67
JST|6|low|50|-7.54|-16.0
JST|6|medium|7|45.29|39.43
JST|7|high|3|233.33|230.33
JST|7|low|52|-8.4|-14.48
JST|7|medium|7|31.43|27.0
JST|8|high|4|97.25|92.5
JST|8|low|54|-7.17|-9.33
JST|8|medium|4|36.5|37.75
JST|9|high|6|284.0|282.17
JST|9|low|51|-7.49|-11.12
JST|9|medium|3|33.67|31.0
JST|10|high|6|135.33|134.33
JST|10|low|52|-9.29|-18.5
JST|10|medium|4|36.5|43.5
JST|11|high|5|154.4|151.8
JST|11|low|47|-8.77|-17.34
JST|11|medium|5|23.6|14.2
JST|11|unknown|2||
JST|12|high|12|486.33|484.75
JST|12|low|47|-5.89|-11.32
JST|12|medium|3|23.0|20.33
KOA|1|high|59|196.49|180.12
KOA|1|low|1083|-2.26|-6.86
KOA|1|medium|176|29.26|26.62
KOA|1|unknown|61||
KOA|2|high|59|180.02|173.4
KOA|2|low|1068|-2.94|-9.51
KOA|2|medium|132|26.93|17.85
KOA|2|unknown|10||
KOA|3|high|27|143.26|134.67
KOA|3|low|1251|-3.16|-8.73
KOA|3|medium|79|28.75|25.08
KOA|3|unknown|3||
KOA|4|high|46|161.59|157.87
KOA|4|low|1127|-3.52|-7.85
KOA|4|medium|96|29.51|23.4
KOA|4|unknown|11||
KOA|5|high|43|145.51|143.86
KOA|5|low|1114|-3.45|-5.04
KOA|5|medium|140|29.02|27.6
KOA|5|unknown|11||
KOA|6|high|26|130.88|127.88
KOA|6|low|1240|-3.59|-5.76
KOA|6|medium|110|28.55|25.9
KOA|6|unknown|6||
KOA|7|high|43|256.19|240.98
KOA|7|low|1256|-3.0|-5.84
KOA|7|medium|130|27.31|24.03
KOA|7|unknown|16||
KOA|8|high|46|165.24|148.78
KOA|8|low|1227|-3.27|-9.1
KOA|8|medium|109|28.04|20.18
KOA|8|unknown|9||
KOA|9|high|26|116.96|109.12
KOA|9|low|1210|-4.9|-8.48
KOA|9|medium|72|29.85|24.19
KOA|9|unknown|4||
KOA|10|high|37|140.81|135.32
KOA|10|low|1211|-4.3|-8.25
KOA|10|medium|96|30.6|29.49
KOA|10|unknown|8||
KOA|11|high|23|199.3|193.17
KOA|11|low|1164|-4.37|-7.65
KOA|11|medium|78|28.9|23.4
KOA|11|unknown|6||
KOA|12|high|29|143.38|135.0
KOA|12|low|1209|-3.66|-8.1
KOA|12|medium|129|27.26|19.29
KOA|12|unknown|5||
KTN|1|high|13|127.46|127.25
KTN|1|low|131|-12.2|-17.34
KTN|1|medium|26|32.69|30.54
KTN|1|unknown|12||
KTN|2|high|3|176.33|168.5
KTN|2|low|156|-13.39|-16.53
KTN|2|medium|12|36.25|50.5
KTN|2|unknown|2||
KTN|3|high|8|86.25|88.38
KTN|3|low|161|-12.23|-14.25
KTN|3|medium|13|34.69|32.31
KTN|3|unknown|4||
KTN|4|high|8|78.25|74.38
KTN|4|low|171|-11.78|-16.64
KTN|4|medium|13|24.92|21.85
KTN|4|unknown|3||
KTN|5|high|9|166.89|161.44
KTN|5|low|177|-9.6|-14.79
KTN|5|medium|27|30.3|26.41
KTN|5|unknown|3||
KTN|6|high|10|124.9|125.0
KTN|6|low|207|-7.93|-8.98
KTN|6|medium|31|27.0|24.26
KTN|6|unknown|4||
KTN|7|high|15|131.8|128.53
KTN|7|low|221|-5.69|-7.46
KTN|7|medium|40|32.05|32.7
KTN|7|unknown|2||
KTN|8|high|20|161.8|158.16
KTN|8|low|203|-2.84|-4.3
KTN|8|medium|49|26.41|25.79
KTN|8|unknown|2||
KTN|9|high|6|118.5|111.33
KTN|9|low|187|-7.91|-9.51
KTN|9|medium|15|32.87|33.13
KTN|9|unknown|2||
KTN|10|high|6|112.83|114.67
KTN|10|low|163|-9.91|-12.75
KTN|10|medium|12|33.0|32.25
KTN|10|unknown|5||
KTN|11|high|4|78.25|85.25
KTN|11|low|152|-10.65|-14.47
KTN|11|medium|19|30.0|28.47
KTN|11|unknown|1||
KTN|12|high|11|143.91|134.64
KTN|12|low|148|-9.28|-13.76
KTN|12|medium|22|26.45|22.86
KTN|12|unknown|1||
LAN|1|high|19|179.89|193.89
LAN|1|low|68|-3.93|-4.51
LAN|1|medium|8|26.13|21.0
LAN|1|unknown|8||
LAN|2|high|4|86.5|79.5
LAN|2|low|92|-5.9|-13.43
LAN|2|medium|7|34.71|29.14
LAN|3|high|11|269.09|270.82
LAN|3|low|90|-5.0|-10.81
LAN|3|medium|13|35.85|31.0
LAN|4|high|18|140.39|139.61
LAN|4|low|84|-5.54|-7.87
LAN|4|medium|9|22.89|20.11
LAN|4|unknown|1||
LAN|5|high|12|137.25|134.75
LAN|5|low|91|-6.4|-11.05
LAN|5|medium|11|41.18|47.55
LAN|5|unknown|1||
LAN|6|high|21|142.48|139.24
LAN|6|low|69|-6.45|-8.88
LAN|6|medium|18|34.44|33.5
LAN|7|high|14|131.71|134.21
LAN|7|low|80|-5.25|-7.96
LAN|7|medium|14|29.36|32.07
LAN|7|unknown|3||
LAN|8|high|14|213.21|217.86
LAN|8|low|79|-5.59|-8.68
LAN|8|medium|14|35.57|37.57
LAN|8|unknown|2||
LAN|9|high|5|116.6|129.4
LAN|9|low|90|-7.34|-16.1
LAN|9|medium|11|39.82|32.0
LAN|10|high|5|102.6|105.8
LAN|10|low|94|-5.63|-10.74
LAN|10|medium|15|36.8|32.33
LAN|11|high|8|146.5|155.38
LAN|11|low|87|-6.23|-10.1
LAN|11|medium|12|26.0|22.42
LAN|11|unknown|1||
LAN|12|high|6|146.0|148.67
LAN|12|low|76|-6.61|-5.45
LAN|12|medium|11|42.45|41.55
LAN|12|unknown|1||
LAR|1|high|1|118.0|112.0
LAR|1|low|42|-8.48|-7.26
LAR|1|medium|3|42.0|58.0
LAR|1|unknown|5||
LAR|2|high|3|108.67|97.67
LAR|2|low|43|-7.21|-6.28
LAR|2|medium|2|24.0|36.0
LAR|2|unknown|2||
LAR|3|high|4|328.75|318.5
LAR|3|low|42|-8.07|-9.57
LAR|3|medium|4|31.5|40.25
LAR|3|unknown|2||
LAR|4|high|1|65.0|69.0
LAR|4|low|46|-9.02|-8.24
LAR|4|medium|1|15.0|18.0
LAR|4|unknown|3||
LAR|5|high|3|102.0|95.33
LAR|5|low|49|-7.9|-8.63
LAR|5|medium|2|44.5|40.5
LAR|6|high|7|290.29|285.29
LAR|6|low|40|-7.18|-6.4
LAR|6|medium|2|26.5|21.0
LAR|6|unknown|2||
LAR|7|high|4|124.0|119.25
LAR|7|low|44|-6.73|-10.55
LAR|7|medium|1|18.0|5.0
LAR|7|unknown|3||
LAR|8|high|5|275.8|269.4
LAR|8|low|39|-7.92|-9.77
LAR|8|medium|9|36.22|32.44
LAR|9|high|4|93.5|77.0
LAR|9|low|44|-7.95|-10.98
LAR|9|medium|4|40.75|34.25
LAR|10|high|4|375.5|371.75
LAR|10|low|45|-9.22|-12.4
LAR|10|medium|4|35.25|18.75
LAR|11|high|6|125.0|108.83
LAR|11|low|39|-6.87|-9.18
LAR|11|medium|4|33.75|21.75
LAR|11|unknown|2||
LAR|12|high|3|104.67|82.0
LAR|12|low|48|-7.56|-12.17
LAR|12|medium|2|28.0|13.5
LAS|1|high|899|128.23|122.3
LAS|1|low|11305|-2.09|-7.11
LAS|1|medium|2324|31.24|25.4
LAS|1|unknown|280||
LAS|2|high|874|121.64|116.47
LAS|2|low|10963|-2.24|-9.61
LAS|2|medium|2085|30.93|23.94
LAS|2|unknown|78||
LAS|3|high|1570|132.85|129.07
LAS|3|low|11562|-1.97|-7.12
LAS|3|medium|2743|31.73|26.92
LAS|3|unknown|121||
LAS|4|high|954|124.84|117.55
LAS|4|low|11996|-2.08|-9.21
LAS|4|medium|2540|31.01|23.81
LAS|4|unknown|42||
LAS|5|high|1248|135.33|128.52
LAS|5|low|11861|-1.43|-8.85
LAS|5|medium|3086|31.55|23.8
LAS|5|unknown|78||
LAS|6|high|1295|137.35|131.23
LAS|6|low|11049|-0.99|-6.42
LAS|6|medium|3234|30.92|24.94
LAS|6|unknown|89||
LAS|7|high|1958|140.52|136.69
LAS|7|low|10220|-0.86|-6.33
LAS|7|medium|3673|32.11|27.46
LAS|7|unknown|304||
LAS|8|high|1354|127.46|121.7
LAS|8|low|11972|-2.3|-8.09
LAS|8|medium|2588|31.21|25.82
LAS|8|unknown|120||
LAS|9|high|985|118.68|111.37
LAS|9|low|12403|-2.64|-9.53
LAS|9|medium|2179|30.73|23.44
LAS|9|unknown|45||
LAS|10|high|715|127.5|123.67
LAS|10|low|14103|-2.37|-9.66
LAS|10|medium|2261|29.77|23.79
