origin|month|delay_band|num_flights|avg_dep|avg_arr|top_cause_1|top_cause_2|top_cause_3
LGB|4|high|7|129.57|121.29|weather|late_aircraft|carrier
LGB|4|low|126|-1.49|-8.34|weather|late_aircraft|carrier
LGB|4|medium|15|30.6|24.13|weather|late_aircraft|carrier
LGB|5|high|5|170.4|168.2|nas|carrier|late_aircraft
LGB|5|low|125|-0.62|-8.78|nas|carrier|late_aircraft
LGB|5|medium|19|29.53|18.26|nas|carrier|late_aircraft
LGB|6|high|3|142.0|133.67|weather|carrier|late_aircraft
LGB|6|low|108|-0.31|-8.67|weather|carrier|late_aircraft
LGB|6|medium|27|28.41|19.89|weather|carrier|late_aircraft
LGB|7|high|5|141.0|137.8|late_aircraft|carrier|nas
LGB|7|low|111|-1.21|-8.52|late_aircraft|carrier|nas
LGB|7|medium|26|30.15|24.12|late_aircraft|carrier|nas
LGB|8|high|5|113.6|102.4|weather|nas|late_aircraft
LGB|8|low|126|-2.48|-8.25|weather|nas|late_aircraft
LGB|8|medium|9|37.44|38.22|weather|nas|late_aircraft
LGB|9|high|4|110.75|110.25|nas|late_aircraft|carrier
LGB|9|low|118|-1.54|-8.56|nas|late_aircraft|carrier
LGB|9|medium|14|32.93|20.86|nas|late_aircraft|carrier
LGB|10|high|6|116.33|107.5|late_aircraft|carrier|nas
LGB|10|low|104|-3.37|-9.73|late_aircraft|carrier|nas
LGB|10|medium|19|27.32|19.58|late_aircraft|carrier|nas
LGB|11|high|1|139.0|122.0|carrier|late_aircraft|nas
LGB|11|low|112|-3.66|-13.24|carrier|late_aircraft|nas
LGB|11|medium|11|29.45|19.27|carrier|late_aircraft|nas
LGB|12|high|14|176.71|168.07|carrier|weather|late_aircraft
LGB|12|low|124|-3.07|-10.8|carrier|weather|late_aircraft
LGB|12|medium|20|33.8|27.05|carrier|weather|late_aircraft
LIH|1|high|8|200.88|137.75|late_aircraft|carrier|nas
LIH|1|low|112|-3.07|-6.14|late_aircraft|carrier|nas
LIH|1|medium|29|28.21|25.24|late_aircraft|carrier|nas
LIH|2|high|1|65.0|58.0|late_aircraft|weather|security
LIH|2|low|107|-2.44|-7.31|late_aircraft|weather|security
LIH|2|medium|12|34.33|28.25|late_aircraft|weather|security
LIH|3|high|3|171.33|168.33|carrier|late_aircraft|nas
LIH|3|low|109|-3.43|-9.2|carrier|late_aircraft|nas
LIH|3|medium|11|27.18|18.18|carrier|late_aircraft|nas
LIH|4|high|3|88.0|85.0|late_aircraft|nas|weather
LIH|4|low|106|-3.03|-7.44|late_aircraft|nas|weather
LIH|4|medium|8|26.0|28.13|late_aircraft|nas|weather
LIH|5|high|5|105.0|105.8|late_aircraft|weather|nas
LIH|5|low|113|-3.46|-5.87|late_aircraft|weather|nas
LIH|5|medium|17|31.06|30.29|late_aircraft|weather|nas
LIH|6|high|3|111.0|108.67|late_aircraft|nas|carrier
LIH|6|low|115|-2.76|-6.72|late_aircraft|nas|carrier
LIH|6|medium|9|25.22|30.89|late_aircraft|nas|carrier
LIH|7|high|6|149.5|144.83|carrier|late_aircraft|nas
LIH|7|low|139|-2.32|-4.38|carrier|late_aircraft|nas
LIH|7|medium|13|26.54|23.23|carrier|late_aircraft|nas
LIH|8|high|3|119.67|119.67|carrier|late_aircraft|nas
LIH|8|low|123|-3.41|-10.35|carrier|late_aircraft|nas
LIH|8|medium|11|28.36|18.09|carrier|late_aircraft|nas
LIH|9|high|2|286.5|281.5|carrier|late_aircraft|nas
LIH|9|low|106|-2.84|-6.39|carrier|late_aircraft|nas
LIH|9|medium|12|30.33|18.33|carrier|late_aircraft|nas
LIH|10|low|116|-3.54|-8.1|late_aircraft|carrier|nas
LIH|10|medium|11|26.82|25.73|late_aircraft|carrier|nas
LIH|11|high|2|89.5|86.5|late_aircraft|nas|carrier
LIH|11|low|105|-3.67|-8.3|late_aircraft|nas|carrier
LIH|11|medium|12|29.92|22.42|late_aircraft|nas|carrier
LIH|12|high|1|257.0|285.0|nas|late_aircraft|weather
LIH|12|low|129|-3.88|-6.73|nas|late_aircraft|weather
LIH|12|medium|13|29.0|28.23|nas|late_aircraft|weather
LIT|1|high|9|162.11|175.22|weather|carrier|late_aircraft
LIT|1|low|81|-3.3|-6.27|weather|carrier|late_aircraft
LIT|1|medium|14|32.36|29.57|weather|carrier|late_aircraft
LIT|2|high|2|214.0|206.0|carrier|weather|late_aircraft
LIT|2|low|70|-5.34|-9.49|carrier|weather|late_aircraft
LIT|2|medium|8|35.63|28.13|carrier|weather|late_aircraft
LIT|3|high|6|100.0|85.83|late_aircraft|carrier|nas
LIT|3|low|69|-3.77|-8.88|late_aircraft|carrier|nas
LIT|3|medium|6|32.5|32.5|late_aircraft|carrier|nas
LIT|4|high|8|131.88|127.88|weather|carrier|late_aircraft
LIT|4|low|93|-4.19|-8.35|weather|carrier|late_aircraft
LIT|4|medium|12|25.08|18.25|weather|carrier|late_aircraft
LIT|5|high|16|221.63|214.5|carrier|late_aircraft|weather
LIT|5|low|74|-0.54|-4.85|carrier|late_aircraft|weather
LIT|5|medium|19|28.53|26.79|carrier|late_aircraft|weather
LIT|6|high|9|186.22|176.44|carrier|late_aircraft|nas
LIT|6|low|83|-2.3|-8.94|carrier|late_aircraft|nas
LIT|6|medium|9|34.56|33.11|carrier|late_aircraft|nas
LIT|7|high|11|125.0|128.55|carrier|late_aircraft|security
LIT|7|low|85|-0.94|-5.12|carrier|late_aircraft|security
LIT|7|medium|25|30.8|28.12|carrier|late_aircraft|security
LIT|8|high|8|90.88|83.25|late_aircraft|carrier|weather
LIT|8|low|83|-3.8|-10.89|late_aircraft|carrier|weather
LIT|8|medium|13|27.62|21.38|late_aircraft|carrier|weather
LIT|9|high|5|70.2|59.6|late_aircraft|carrier|nas
LIT|9|low|90|-4.59|-8.28|late_aircraft|carrier|nas
LIT|9|medium|10|27.3|22.4|late_aircraft|carrier|nas
LIT|10|high|5|177.8|168.6|late_aircraft|carrier|nas
LIT|10|low|96|-4.73|-10.78|late_aircraft|carrier|nas
LIT|10|medium|9|26.89|17.0|late_aircraft|carrier|nas
LIT|11|low|95|-4.33|-10.65|late_aircraft|carrier|weather
LIT|11|medium|9|34.67|32.22|late_aircraft|carrier|weather
LIT|12|high|5|95.0|92.0|late_aircraft|carrier|nas
LIT|12|low|84|-2.86|-7.32|late_aircraft|carrier|nas
LIT|12|medium|18|38.89|37.0|late_aircraft|carrier|nas
LNK|1|low|3|-10.33|-14.0|none|none|none
LNK|1|medium|1|20.0|4.0|none|none|none
LNK|2|low|6|-5.0|-10.67|none|none|none
LNK|3|medium|1|34.0|16.0|carrier|none|none
LNK|4|high|2|174.0|157.5|late_aircraft|carrier|nas
LNK|4|low|8|-6.13|-9.25|late_aircraft|carrier|nas
LNK|4|medium|1|44.0|46.0|late_aircraft|carrier|nas
LNK|5|high|2|161.5|170.0|late_aircraft|nas|none
LNK|5|low|6|-7.0|-1.83|late_aircraft|nas|none
LNK|5|medium|1|29.0|27.0|late_aircraft|nas|none
LNK|6|high|2|134.5|120.5|late_aircraft|carrier|none
LNK|6|low|16|-5.44|-6.25|late_aircraft|carrier|none
LNK|6|medium|2|20.5|15.0|late_aircraft|carrier|none
LNK|7|high|2|109.5|114.0|nas|carrier|none
LNK|7|low|20|-5.4|-10.15|nas|carrier|none
LNK|7|medium|2|27.5|18.5|nas|carrier|none
LNK|8|low|18|-6.22|-5.44|nas|late_aircraft|none
LNK|8|medium|4|25.25|6.75|nas|late_aircraft|none
LNK|9|high|2|241.5|227.5|weather|carrier|none
LNK|9|low|14|-2.21|-9.93|weather|carrier|none
LNK|10|high|2|171.0|143.0|weather|carrier|none
LNK|10|low|23|-7.65|-17.7|weather|carrier|none
LNK|10|medium|1|43.0|28.0|weather|carrier|none
LNK|11|low|24|-6.0|-15.5|carrier|none|none
LNK|11|medium|1|18.0|15.0|carrier|none|none
LNK|12|high|3|108.33|92.0|weather|late_aircraft|carrier
LNK|12|low|12|-7.17|-14.0|weather|late_aircraft|carrier
LNK|12|medium|5|31.8|13.0|weather|late_aircraft|carrier
LRD|1|high|2|223.0|213.0|carrier|late_aircraft|nas
LRD|1|low|13|-7.77|-10.77|carrier|late_aircraft|nas
LRD|1|medium|1|19.0|15.0|carrier|late_aircraft|nas
LRD|2|high|1|137.0|129.0|late_aircraft|none|none
LRD|2|low|4|-5.75|-11.0|late_aircraft|none|none
LRD|2|medium|1|26.0|14.0|late_aircraft|none|none
LRD|3|low|9|-6.44|-0.89|nas|none|none
LRD|3|medium|1|23.0|14.0|nas|none|none
LRD|4|high|5|117.8|112.4|carrier|late_aircraft|nas
LRD|4|low|13|-2.54|-5.38|carrier|late_aircraft|nas
LRD|5|high|3|286.33|282.33|nas|late_aircraft|none
LRD|5|low|8|-3.88|-7.38|nas|late_aircraft|none
LRD|5|medium|1|57.0|63.0|nas|late_aircraft|none
LRD|6|high|3|135.0|128.67|carrier|late_aircraft|nas
LRD|6|low|15|-2.53|-4.67|carrier|late_aircraft|nas
LRD|6|medium|2|42.0|44.5|carrier|late_aircraft|nas
LRD|7|high|3|574.0|563.33|carrier|late_aircraft|nas
LRD|7|low|15|-1.4|0.0|carrier|late_aircraft|nas
LRD|7|medium|3|30.0|26.0|carrier|late_aircraft|nas
LRD|8|high|2|214.0|204.5|nas|late_aircraft|carrier
LRD|8|low|14|-6.43|-5.14|nas|late_aircraft|carrier
LRD|8|medium|1|21.0|18.0|nas|late_aircraft|carrier
LRD|9|low|14|-4.86|-5.93|carrier|nas|none
LRD|10|high|4|103.75|99.75|nas|carrier|late_aircraft
LRD|10|low|14|-4.86|-8.0|nas|carrier|late_aircraft
LRD|10|medium|3|28.33|16.0|nas|carrier|late_aircraft
LRD|11|low|9|-5.78|-8.22|none|none|none
LRD|12|low|15|-3.53|-2.6|nas|late_aircraft|carrier
LRD|12|medium|3|20.0|9.67|nas|late_aircraft|carrier
LSE|5|low|2|-4.5|-4.5|nas|late_aircraft|none
LSE|5|medium|1|49.0|50.0|nas|late_aircraft|none
LSE|7|low|1|9.0|-3.0|none|none|none
LSE|8|low|3|-2.33|-7.33|none|none|none
LSE|9|low|6|-4.5|-5.5|none|none|none
LSE|10|low|3|-6.33|-17.67|none|none|none
LSE|11|high|1|134.0|144.0|nas|late_aircraft|none
LSE|11|low|5|-1.8|-13.4|nas|late_aircraft|none
LSE|12|low|1|-4.0|4.0|none|none|none
LWS|1|high|1|94.0|114.0|carrier|weather|nas
LWS|1|low|10|-4.0|-6.0|carrier|weather|nas
LWS|1|medium|2|44.0|25.5|carrier|weather|nas
LWS|2|low|9|-4.11|-10.89|none|none|none
LWS|3|low|8|-5.25|-9.13|late_aircraft|carrier|none
LWS|3|medium|2|42.0|31.0|late_aircraft|carrier|none
LWS|4|high|1|214.0|202.0|carrier|none|none
LWS|4|low|8|-5.25|-6.0|carrier|none|none
LWS|4|medium|2|26.0|16.0|carrier|none|none
LWS|5|high|1|230.0|220.0|carrier|weather|nas
LWS|5|low|6|-1.83|-7.33|carrier|weather|nas
LWS|5|medium|1|21.0|24.0|carrier|weather|nas
LWS|6|low|9|-3.22|-11.0|none|none|none
LWS|7|high|1|306.0|305.0|carrier|none|none
LWS|7|low|10|-1.2|-4.1|carrier|none|none
LWS|7|medium|1|35.0|17.0|carrier|none|none
LWS|8|high|1|111.0|104.0|carrier|none|none
LWS|8|low|7|-7.0|-19.71|carrier|none|none
LWS|8|medium|1|24.0|11.0|carrier|none|none
LWS|9|high|1|236.0|234.0|late_aircraft|carrier|nas
LWS|9|low|6|-5.33|-8.83|late_aircraft|carrier|nas
LWS|9|medium|1|17.0|29.0|late_aircraft|carrier|nas
LWS|10|low|14|-5.93|-3.64|none|none|none
LWS|11|low|15|-3.67|-2.73|carrier|none|none
LWS|11|medium|1|54.0|24.0|carrier|none|none
LWS|12|high|1|191.0|181.0|weather|none|none
LWS|12|low|8|-1.38|-7.38|weather|none|none
MAF|1|high|7|131.0|129.86|late_aircraft|carrier|nas
MAF|1|low|69|-4.9|-8.46|late_aircraft|carrier|nas
MAF|1|medium|6|32.67|26.33|late_aircraft|carrier|nas
MAF|2|high|1|387.0|388.0|carrier|late_aircraft|nas
MAF|2|low|65|-4.11|-7.03|carrier|late_aircraft|nas
MAF|2|medium|2|35.5|22.5|carrier|late_aircraft|nas
MAF|3|high|5|129.8|119.0|late_aircraft|carrier|nas
MAF|3|low|66|-3.85|-7.76|late_aircraft|carrier|nas
MAF|3|medium|5|35.2|24.0|late_aircraft|carrier|nas
MAF|4|high|6|152.83|147.83|late_aircraft|weather|carrier
MAF|4|low|77|-5.48|-11.05|late_aircraft|weather|carrier
MAF|4|medium|4|21.75|11.75|late_aircraft|weather|carrier
MAF|5|high|6|173.83|178.33|late_aircraft|nas|weather
MAF|5|low|56|-1.89|-4.82|late_aircraft|nas|weather
MAF|5|medium|19|33.53|42.11|late_aircraft|nas|weather
MAF|6|high|12|107.92|102.92|late_aircraft|weather|carrier
MAF|6|low|53|-3.55|-7.45|late_aircraft|weather|carrier
MAF|6|medium|17|29.18|29.59|late_aircraft|weather|carrier
MAF|7|high|6|134.83|129.0|late_aircraft|carrier|nas
MAF|7|low|42|-2.1|-3.76|late_aircraft|carrier|nas
MAF|7|medium|14|28.43|27.21|late_aircraft|carrier|nas
MAF|8|high|6|170.67|162.17|carrier|late_aircraft|nas
MAF|8|low|78|-3.94|-8.41|carrier|late_aircraft|nas
MAF|8|medium|5|32.8|39.8|carrier|late_aircraft|nas
MAF|9|high|4|170.5|165.75|carrier|late_aircraft|weather
MAF|9|low|59|-4.71|-8.53|carrier|late_aircraft|weather
MAF|9|medium|8|34.13|28.13|carrier|late_aircraft|weather
MAF|10|high|2|263.5|249.5|carrier|nas|late_aircraft
MAF|10|low|70|-5.76|-8.01|carrier|nas|late_aircraft
MAF|10|medium|7|27.43|17.29|carrier|nas|late_aircraft
MAF|11|high|3|222.33|220.67|nas|carrier|late_aircraft
MAF|11|low|60|-4.18|-7.52|nas|carrier|late_aircraft
MAF|11|medium|6|36.0|26.5|nas|carrier|late_aircraft
MAF|12|high|9|188.22|180.33|weather|late_aircraft|carrier
MAF|12|low|72|-5.26|-10.89|weather|late_aircraft|carrier
MAF|12|medium|12|31.83|29.17|weather|late_aircraft|carrier
MBS|1|low|8|-3.5|-6.63|carrier|late_aircraft|nas
MBS|1|medium|2|49.5|40.0|carrier|late_aircraft|nas
MBS|2|low|22|-7.41|-15.32|late_aircraft|carrier|none
MBS|2|medium|3|40.0|32.67|late_aircraft|carrier|none
MBS|3|high|2|177.0|163.5|carrier|late_aircraft|nas
MBS|3|low|14|-5.43|-6.5|carrier|late_aircraft|nas
MBS|3|medium|1|37.0|62.0|carrier|late_aircraft|nas
MBS|4|high|2|178.0|169.0|nas|weather|carrier
MBS|4|low|16|-6.44|-10.56|nas|weather|carrier
MBS|4|medium|2|40.0|48.0|nas|weather|carrier
MBS|5|high|2|79.0|76.5|carrier|late_aircraft|nas
MBS|5|low|18|-5.78|-12.0|carrier|late_aircraft|nas
MBS|5|medium|1|56.0|60.0|carrier|late_aircraft|nas
MBS|6|high|6|272.17|267.0|weather|carrier|nas
MBS|6|low|17|-7.06|-6.88|weather|carrier|nas
MBS|7|low|13|-4.62|-6.0|late_aircraft|carrier|nas
MBS|7|medium|3|29.67|32.0|late_aircraft|carrier|nas
MBS|8|high|1|67.0|95.0|nas|late_aircraft|weather
MBS|8|low|20|-4.05|-2.95|nas|late_aircraft|weather
MBS|9|high|1|86.0|109.0|late_aircraft|carrier|nas
MBS|9|low|26|-7.42|-12.42|late_aircraft|carrier|nas
MBS|9|medium|1|39.0|30.0|late_aircraft|carrier|nas
MBS|10|high|2|167.5|151.0|carrier|weather|none
MBS|10|low|19|-7.47|-11.53|carrier|weather|none
MBS|10|medium|2|25.0|18.0|carrier|weather|none
MBS|11|high|3|157.0|147.33|weather|carrier|nas
MBS|11|low|17|-4.53|-8.35|weather|carrier|nas
MBS|11|medium|2|25.0|21.0|weather|carrier|nas
MBS|12|high|1|168.0|156.0|carrier|late_aircraft|weather
MBS|12|low|10|-0.3|-6.8|carrier|late_aircraft|weather
MBS|12|medium|9|26.0|23.22|carrier|late_aircraft|weather
MCI|1|high|39|168.33|180.21|weather|carrier|late_aircraft
MCI|1|low|284|-2.16|-3.13|weather|carrier|late_aircraft
MCI|1|medium|51|33.08|35.18|weather|carrier|late_aircraft
MCI|2|high|13|155.85|149.77|weather|late_aircraft|carrier
MCI|2|low|307|-3.7|-9.3|weather|late_aircraft|carrier
MCI|2|medium|32|25.88|17.84|weather|late_aircraft|carrier
MCI|3|high|15|138.8|132.93|late_aircraft|weather|nas
MCI|3|low|330|-2.96|-9.5|late_aircraft|weather|nas
MCI|3|medium|61|31.69|25.92|late_aircraft|weather|nas
MCI|4|high|26|174.62|173.15|late_aircraft|carrier|nas
MCI|4|low|323|-2.93|-8.68|late_aircraft|carrier|nas
MCI|4|medium|54|33.04|26.31|late_aircraft|carrier|nas
MCI|5|high|44|129.09|120.3|weather|late_aircraft|nas
MCI|5|low|292|-0.97|-5.36|weather|late_aircraft|nas
MCI|5|medium|63|29.78|26.29|weather|late_aircraft|nas
MCI|6|high|27|102.7|98.3|weather|late_aircraft|nas
MCI|6|low|335|-2.2|-7.84|weather|late_aircraft|nas
MCI|6|medium|64|29.72|26.5|weather|late_aircraft|nas
MCI|7|high|43|143.72|141.23|late_aircraft|weather|carrier
MCI|7|low|315|-1.77|-4.77|late_aircraft|weather|carrier
MCI|7|medium|85|30.08|25.51|late_aircraft|weather|carrier
MCI|8|high|26|115.65|114.81|weather|late_aircraft|nas
MCI|8|low|350|-3.62|-7.54|weather|late_aircraft|nas
MCI|8|medium|39|32.46|27.1|weather|late_aircraft|nas
MCI|9|high|11|95.64|82.36|weather|late_aircraft|carrier
MCI|9|low|365|-3.87|-8.46|weather|late_aircraft|carrier
MCI|9|medium|41|27.63|23.15|weather|late_aircraft|carrier
MCI|10|high|12|229.25|219.58|carrier|late_aircraft|nas
MCI|10|low|401|-3.72|-9.13|carrier|late_aircraft|nas
MCI|10|medium|40|26.35|23.43|carrier|late_aircraft|nas
MCI|11|high|13|160.62|155.38|weather|nas|late_aircraft
MCI|11|low|359|-3.75|-10.91|weather|nas|late_aircraft
MCI|11|medium|36|27.92|24.81|weather|nas|late_aircraft
MCI|12|high|16|166.44|151.5|late_aircraft|nas|carrier
MCI|12|low|344|-2.26|-11.43|late_aircraft|nas|carrier
MCI|12|medium|51|30.1|18.22|late_aircraft|nas|carrier
MCO|1|high|127|150.44|148.33|weather|late_aircraft|carrier
MCO|1|low|1052|-1.6|-6.94|weather|late_aircraft|carrier
MCO|1|medium|276|31.82|26.68|weather|late_aircraft|carrier
MCO|2|high|77|118.4|112.4|late_aircraft|security|carrier
MCO|2|low|1060|-2.74|-6.08|late_aircraft|security|carrier
MCO|2|medium|159|30.69|25.52|late_aircraft|security|carrier
MCO|3|high|163|146.43|144.5|security|late_aircraft|weather
MCO|3|low|1033|-1.72|-5.72|security|late_aircraft|weather
MCO|3|medium|269|31.88|30.04|security|late_aircraft|weather
MCO|4|high|102|133.87|124.47|late_aircraft|weather|carrier
MCO|4|low|1112|-2.01|-7.5|late_aircraft|weather|carrier
MCO|4|medium|166|30.84|23.2|late_aircraft|weather|carrier
MCO|5|high|146|132.38|134.7|late_aircraft|security|carrier
MCO|5|low|928|-1.34|-4.89|late_aircraft|security|carrier
MCO|5|medium|235|33.23|32.93|late_aircraft|security|carrier
MCO|6|high|176|149.81|138.86|weather|late_aircraft|carrier
MCO|6|low|879|-1.78|-9.08|weather|late_aircraft|carrier
MCO|6|medium|231|32.21|24.96|weather|late_aircraft|carrier
MCO|7|high|178|158.02|148.96|late_aircraft|weather|carrier
MCO|7|low|840|-1.62|-7.34|late_aircraft|weather|carrier
MCO|7|medium|278|33.97|28.17|late_aircraft|weather|carrier
MCO|8|high|134|136.75|132.03|late_aircraft|carrier|weather
MCO|8|low|837|-2.16|-6.95|late_aircraft|carrier|weather
MCO|8|medium|203|33.77|29.1|late_aircraft|carrier|weather
MCO|9|high|39|130.21|127.33|carrier|late_aircraft|nas
MCO|9|low|911|-2.95|-8.28|carrier|late_aircraft|nas
MCO|9|medium|113|28.83|22.74|carrier|late_aircraft|nas
MCO|10|high|38|113.79|105.21|weather|late_aircraft|carrier
MCO|10|low|964|-3.22|-10.93|weather|late_aircraft|carrier
MCO|10|medium|111|31.44|23.59|weather|late_aircraft|carrier
MCO|11|high|50|130.98|124.68|late_aircraft|carrier|weather
MCO|11|low|1107|-2.97|-10.47|late_aircraft|carrier|weather
MCO|11|medium|138|29.97|22.33|late_aircraft|carrier|weather
MCO|12|high|122|138.86|130.98|late_aircraft|weather|carrier
MCO|12|low|1049|-1.99|-9.15|late_aircraft|weather|carrier
MCO|12|medium|214|31.71|22.76|late_aircraft|weather|carrier
MCW|1|low|2|-6.5|-13.0|none|none|none
MCW|2|low|3|-4.33|-15.33|none|none|none
MCW|3|high|1|189.0|178.0|late_aircraft|none|none
MCW|3|low|1|-12.0|-32.0|late_aircraft|none|none
MCW|4|low|4|-8.75|-8.0|none|none|none
MCW|5|low|10|-9.4|-12.0|late_aircraft|none|none
MCW|5|medium|1|40.0|35.0|late_aircraft|none|none
MCW|6|low|4|-7.0|-12.25|late_aircraft|nas|none
MCW|6|medium|1|15.0|26.0|late_aircraft|nas|none
MCW|7|high|1|82.0|74.0|carrier|late_aircraft|nas
MCW|7|low|3|-4.0|-4.33|carrier|late_aircraft|nas
MCW|7|medium|1|40.0|44.0|carrier|late_aircraft|nas
MCW|8|low|1|-10.0|-16.0|none|none|none
MCW|9|high|1|870.0|844.0|late_aircraft|none|none
MCW|9|low|8|-6.75|-14.75|late_aircraft|none|none
MCW|10|low|6|-9.0|-24.67|none|none|none
MCW|11|high|2|125.0|123.0|weather|late_aircraft|carrier
MCW|11|low|3|-6.67|-11.33|weather|late_aircraft|carrier
MCW|11|medium|1|37.0|36.0|weather|late_aircraft|carrier
MCW|12|low|6|-6.17|-9.17|none|none|none
MDT|1|high|5|187.6|185.6|late_aircraft|weather|carrier
MDT|1|low|31|-5.77|-9.32|late_aircraft|weather|carrier
MDT|2|high|1|168.0|211.0|weather|carrier|nas
MDT|2|low|24|-5.83|-20.33|weather|carrier|nas
MDT|2|medium|2|34.5|33.0|weather|carrier|nas
MDT|3|low|44|-6.41|-17.3|nas|none|none
MDT|4|high|2|141.0|136.0|late_aircraft|carrier|nas
MDT|4|low|46|-4.28|-15.98|late_aircraft|carrier|nas
MDT|4|medium|5|25.4|15.6|late_aircraft|carrier|nas
MDT|5|high|2|92.5|88.0|late_aircraft|weather|nas
MDT|5|low|40|-4.13|-6.88|late_aircraft|weather|nas
MDT|5|medium|3|37.67|42.67|late_aircraft|weather|nas
MDT|6|high|5|181.0|179.2|late_aircraft|carrier|weather
MDT|6|low|39|-5.44|-10.69|late_aircraft|carrier|weather
MDT|6|medium|7|27.57|30.57|late_aircraft|carrier|weather
MDT|7|high|2|107.5|102.0|carrier|late_aircraft|nas
MDT|7|low|39|-4.26|-9.92|carrier|late_aircraft|nas
MDT|7|medium|11|37.45|36.64|carrier|late_aircraft|nas
MDT|8|high|5|321.4|312.4|weather|late_aircraft|carrier
MDT|8|low|24|-3.0|-5.38|weather|late_aircraft|carrier
MDT|8|medium|8|23.25|18.0|weather|late_aircraft|carrier
MDT|9|high|5|105.0|96.8|late_aircraft|weather|carrier
MDT|9|low|44|-6.25|-11.48|late_aircraft|weather|carrier
MDT|9|medium|4|24.0|18.5|late_aircraft|weather|carrier
MDT|10|high|2|212.0|209.5|carrier|late_aircraft|nas
MDT|10|low|36|-4.67|-12.14|carrier|late_aircraft|nas
MDT|10|medium|4|27.75|25.25|carrier|late_aircraft|nas
MDT|11|high|4|119.5|101.0|carrier|late_aircraft|nas
MDT|11|low|36|-6.28|-13.58|carrier|late_aircraft|nas
MDT|11|medium|4|30.5|21.5|carrier|late_aircraft|nas
MDT|12|high|3|96.0|89.0|late_aircraft|carrier|nas
MDT|12|low|40|-3.43|-12.18|late_aircraft|carrier|nas
MDT|12|medium|4|23.25|6.25|late_aircraft|carrier|nas
MDW|1|high|43|113.16|110.05|weather|late_aircraft|carrier
MDW|1|low|363|-0.47|-7.64|weather|late_aircraft|carrier
MDW|1|medium|118|31.23|26.69|weather|late_aircraft|carrier
MDW|2|high|13|130.69|122.54|late_aircraft|nas|carrier
MDW|2|low|454|-1.19|-10.9|late_aircraft|nas|carrier
MDW|2|medium|55|29.4|20.89|late_aircraft|nas|carrier
MDW|3|high|57|122.54|114.72|weather|late_aircraft|carrier
MDW|3|low|503|-0.83|-9.01|weather|late_aircraft|carrier
MDW|3|medium|122|31.59|20.89|weather|late_aircraft|carrier
MDW|4|high|37|121.89|117.68|weather|carrier|late_aircraft
MDW|4|low|504|-0.68|-7.06|weather|carrier|late_aircraft
MDW|4|medium|107|28.03|22.44|weather|carrier|late_aircraft
MDW|5|high|82|108.3|106.85|weather|late_aircraft|carrier
MDW|5|low|440|-0.05|-4.86|weather|late_aircraft|carrier
MDW|5|medium|156|33.16|32.97|weather|late_aircraft|carrier
MDW|6|high|82|139.0|135.52|weather|late_aircraft|carrier
MDW|6|low|475|0.31|-4.69|weather|late_aircraft|carrier
MDW|6|medium|190|30.79|25.29|weather|late_aircraft|carrier
MDW|7|high|79|119.97|116.47|weather|late_aircraft|carrier
MDW|7|low|522|0.76|-4.37|weather|late_aircraft|carrier
MDW|7|medium|196|31.6|25.8|weather|late_aircraft|carrier
MDW|8|high|45|116.87|115.49|weather|late_aircraft|carrier
MDW|8|low|536|-0.39|-6.26|weather|late_aircraft|carrier
MDW|8|medium|124|30.68|23.21|weather|late_aircraft|carrier
MDW|9|high|17|98.94|91.41|late_aircraft|carrier|nas
MDW|9|low|603|-0.81|-8.12|late_aircraft|carrier|nas
MDW|9|medium|98|26.67|21.4|late_aircraft|carrier|nas
MDW|10|high|16|131.44|122.19|carrier|late_aircraft|security
MDW|10|low|568|-1.28|-10.49|carrier|late_aircraft|security
MDW|10|medium|74|25.04|14.05|carrier|late_aircraft|security
MDW|11|high|19|149.84|148.21|late_aircraft|nas|weather
MDW|11|low|495|-1.62|-9.77|late_aircraft|nas|weather
MDW|11|medium|56|29.23|21.89|late_aircraft|nas|weather
MDW|12|high|31|117.03|107.94|late_aircraft|carrier|nas
MDW|12|low|427|-0.13|-9.95|late_aircraft|carrier|nas
MDW|12|medium|103|27.82|19.72|late_aircraft|carrier|nas
MEI|1|high|1|95.0|71.0|carrier|none|none
MEI|1|low|4|-10.0|-40.0|carrier|none|none
MEI|2|low|6|-7.17|-13.17|none|none|none
MEI|3|high|1|196.0|174.0|weather|none|none
MEI|3|low|3|-11.33|-17.0|weather|none|none
MEI|4|low|3|-10.0|0.0|carrier|nas|none
MEI|4|medium|1|38.0|47.0|carrier|nas|none
MEI|5|high|2|198.0|219.0|nas|late_aircraft|none
MEI|5|low|6|-6.67|-5.17|nas|late_aircraft|none
MEI|6|low|8|-7.38|-3.88|carrier|none|none
MEI|7|high|1|113.0|108.0|weather|none|none
MEI|7|low|3|-5.0|-3.33|weather|none|none
MEI|8|low|5|-3.8|-4.0|late_aircraft|none|none
MEI|8|medium|1|46.0|38.0|late_aircraft|none|none
MEI|9|low|5|-6.6|-8.6|none|none|none
MEI|10|high|2|87.0|88.5|carrier|nas|none
MEI|10|low|8|-6.88|-7.38|carrier|nas|none
MEI|11|low|4|-8.5|-14.0|none|none|none
MEI|12|low|6|-2.67|-1.17|none|none|none
MEM|1|high|8|192.38|65.75|late_aircraft|nas|carrier
MEM|1|low|117|-4.09|-8.62|late_aircraft|nas|carrier
MEM|1|medium|18|32.28|28.56|late_aircraft|nas|carrier
