origin|month|delay_band|num_flights|avg_dep_delay|avg_arr_delay
ANC|9|high|70|142.21|131.81
ANC|9|low|2160|-4.74|-9.08
ANC|9|medium|237|28.59|21.23
ANC|9|unknown|6|0.0|0.0
ANC|10|high|78|146.96|144.46
ANC|10|low|1706|-5.69|-9.38
ANC|10|medium|162|27.29|27.55
ANC|10|unknown|14|0.0|0.0
ANC|11|high|40|95.75|87.78
ANC|11|low|1531|-5.59|-9.9
ANC|11|medium|147|32.05|24.5
ANC|11|unknown|20|0.0|0.0
ANC|12|high|72|153.79|142.93
ANC|12|low|1455|-4.25|-9.57
ANC|12|medium|191|28.47|23.47
ANC|12|unknown|7|0.0|0.0
APN|1|high|18|167.78|154.5
APN|1|low|39|-7.18|-11.38
APN|1|medium|3|45.0|37.0
APN|1|unknown|13|0.0|0.0
APN|2|high|11|111.45|104.73
APN|2|low|57|-10.02|-19.98
APN|2|medium|1|40.0|56.0
APN|3|high|4|301.0|282.75
APN|3|low|66|-8.52|-17.67
APN|3|medium|2|19.0|1.0
APN|4|high|9|220.89|215.44
APN|4|low|71|-8.72|-15.04
APN|4|medium|1|38.0|42.0
APN|4|unknown|1|0.0|0.0
APN|5|high|6|171.33|171.83
APN|5|low|64|-8.38|-13.58
APN|5|medium|6|28.17|21.67
APN|6|high|15|269.2|263.13
APN|6|low|53|-7.57|-10.36
APN|6|medium|2|42.5|34.5
APN|6|unknown|2|0.0|0.0
APN|7|high|7|140.29|133.71
APN|7|low|59|-5.85|-10.92
APN|7|medium|4|47.0|40.5
APN|7|unknown|2|0.0|0.0
APN|8|high|15|148.47|145.2
APN|8|low|55|-7.64|-15.35
APN|8|medium|2|48.0|34.5
APN|9|high|8|122.12|115.75
APN|9|low|71|-8.9|-15.13
APN|9|medium|6|42.67|38.17
APN|10|high|7|173.71|169.86
APN|10|low|80|-9.61|-17.44
APN|10|medium|1|16.0|5.0
APN|11|high|5|129.6|117.0
APN|11|low|74|-7.69|-15.46
APN|11|medium|4|25.0|35.5
APN|12|high|10|180.6|176.4
APN|12|low|49|-6.84|-11.67
APN|12|medium|13|37.15|32.54
APN|12|unknown|2|0.0|0.0
ASE|1|high|208|173.74|166.27
ASE|1|low|826|-3.56|-12.08
ASE|1|medium|269|32.5|25.84
ASE|1|unknown|75|0.0|0.0
ASE|2|high|254|153.82|144.27
ASE|2|low|712|-4.17|-11.76
ASE|2|medium|267|32.2|25.82
ASE|2|unknown|55|0.0|0.0
ASE|3|high|274|166.29|160.83
ASE|3|low|831|-4.68|-11.75
ASE|3|medium|304|34.14|26.07
ASE|3|unknown|92|0.0|0.0
ASE|4|high|60|223.28|210.92
ASE|4|low|517|-5.07|-8.97
ASE|4|medium|92|35.33|28.1
ASE|4|unknown|21|0.0|0.0
ASE|5|high|45|162.33|157.98
ASE|5|low|188|-6.9|-12.85
ASE|5|medium|39|30.87|23.15
ASE|5|unknown|6|0.0|0.0
ASE|6|high|110|159.18|153.87
ASE|6|low|720|-6.05|-9.2
ASE|6|medium|112|33.09|29.86
ASE|6|unknown|46|0.0|0.0
ASE|7|high|100|169.34|164.32
ASE|7|low|844|-5.75|-9.65
ASE|7|medium|141|31.39|29.53
ASE|7|unknown|11|0.0|0.0
ASE|8|high|121|146.41|141.2
ASE|8|low|665|-5.34|-8.24
ASE|8|medium|154|33.02|29.22
ASE|9|high|113|141.51|134.24
ASE|9|low|613|-6.35|-12.06
ASE|9|medium|89|33.87|29.89
ASE|9|unknown|5|0.0|0.0
ASE|10|high|50|135.68|129.3
ASE|10|low|638|-7.26|-12.65
ASE|10|medium|64|33.09|24.62
ASE|10|unknown|3|0.0|0.0
ASE|11|high|64|148.75|146.09
ASE|11|low|439|-7.76|-13.74
ASE|11|medium|64|33.78|36.5
ASE|11|unknown|37|0.0|0.0
ASE|12|high|224|220.34|216.85
ASE|12|low|646|-5.28|-14.35
ASE|12|medium|175|34.42|28.33
ASE|12|unknown|49|0.0|0.0
ATL|1|high|2497|143.89|135.91
ATL|1|low|30685|-1.78|-6.93
ATL|1|medium|5583|31.39|26.48
ATL|1|unknown|316|0.0|0.0
ATL|2|high|989|132.82|123.26
ATL|2|low|32561|-2.55|-6.89
ATL|2|medium|3407|29.52|24.59
ATL|2|unknown|22|0.0|0.0
ATL|3|high|2096|125.55|122.19
ATL|3|low|34069|-1.74|-6.55
ATL|3|medium|5873|31.05|26.32
ATL|3|unknown|101|0.0|0.0
ATL|4|high|2060|129.76|126.96
ATL|4|low|34691|-1.79|-4.92
ATL|4|medium|5492|30.91|27.15
ATL|4|unknown|81|0.0|0.0
ATL|5|high|3916|133.6|133.22
ATL|5|low|32689|-1.02|-3.11
ATL|5|medium|7298|31.64|31.0
ATL|5|unknown|236|0.0|0.0
ATL|6|high|2622|133.05|126.87
ATL|6|low|34277|-1.64|-6.69
ATL|6|medium|6693|30.69|25.54
ATL|6|unknown|160|0.0|0.0
ATL|7|high|7010|153.25|151.37
ATL|7|low|26966|-1.21|-4.48
ATL|7|medium|8373|33.15|32.53
ATL|7|unknown|1205|0.0|0.0
ATL|8|high|2942|134.67|130.72
ATL|8|low|34606|-2.45|-7.43
ATL|8|medium|5971|31.64|27.23
ATL|8|unknown|368|0.0|0.0
ATL|9|high|1828|143.66|137.55
ATL|9|low|35291|-2.83|-7.42
ATL|9|medium|4667|31.28|27.05
ATL|9|unknown|214|0.0|0.0
ATL|10|high|1104|129.29|119.23
ATL|10|low|39026|-2.95|-8.5
ATL|10|medium|4113|29.52|22.95
ATL|10|unknown|150|0.0|0.0
ATL|11|high|1262|127.46|122.19
ATL|11|low|35956|-3.0|-7.32
ATL|11|medium|4397|29.98|25.2
ATL|11|unknown|36|0.0|0.0
ATL|12|high|2691|132.86|125.86
ATL|12|low|33178|-1.53|-6.31
ATL|12|medium|7104|31.05|26.18
ATL|12|unknown|102|0.0|0.0
ATW|1|high|90|186.37|176.74
ATW|1|low|490|-3.4|-9.42
ATW|1|medium|70|35.47|28.19
ATW|1|unknown|25|0.0|0.0
ATW|2|high|55|271.31|256.56
ATW|2|low|553|-6.0|-14.89
ATW|2|medium|36|35.5|27.42
ATW|2|unknown|4|0.0|0.0
ATW|3|high|58|232.05|220.28
ATW|3|low|660|-5.54|-14.14
ATW|3|medium|81|31.14|27.77
ATW|3|unknown|6|0.0|0.0
ATW|4|high|47|328.74|334.57
ATW|4|low|644|-6.65|-11.72
ATW|4|medium|47|34.11|23.94
ATW|4|unknown|4|0.0|0.0
ATW|5|high|77|169.43|166.79
ATW|5|low|668|-5.53|-11.12
ATW|5|medium|71|35.31|31.55
ATW|5|unknown|3|0.0|0.0
ATW|6|high|98|169.54|169.15
ATW|6|low|590|-5.39|-7.8
ATW|6|medium|70|31.37|30.97
ATW|6|unknown|10|0.0|0.0
ATW|7|high|55|123.24|127.44
ATW|7|low|641|-5.03|-6.8
ATW|7|medium|84|32.57|33.4
ATW|7|unknown|22|0.0|0.0
ATW|8|high|75|153.81|150.89
ATW|8|low|628|-5.33|-8.63
ATW|8|medium|54|35.02|31.09
ATW|8|unknown|3|0.0|0.0
ATW|9|high|45|129.64|124.69
ATW|9|low|655|-6.43|-12.33
ATW|9|medium|76|35.8|30.93
ATW|10|high|43|138.53|126.09
ATW|10|low|753|-5.97|-12.94
ATW|10|medium|45|31.29|20.24
ATW|10|unknown|6|0.0|0.0
ATW|11|high|69|165.88|162.3
ATW|11|low|694|-5.31|-11.03
ATW|11|medium|70|32.23|24.31
ATW|11|unknown|2|0.0|0.0
ATW|12|high|114|193.43|190.33
ATW|12|low|623|-3.98|-7.45
ATW|12|medium|96|32.57|31.43
ATW|12|unknown|51|0.0|0.0
AUS|1|high|792|152.29|150.63
AUS|1|low|7333|-2.22|-7.13
AUS|1|medium|1652|30.41|25.5
AUS|1|unknown|279|0.0|0.0
AUS|2|high|350|128.52|124.77
AUS|2|low|7494|-3.17|-6.77
AUS|2|medium|903|29.07|24.54
AUS|2|unknown|33|0.0|0.0
AUS|3|high|783|136.63|132.54
AUS|3|low|8103|-2.18|-7.71
AUS|3|medium|1753|30.97|25.13
AUS|3|unknown|62|0.0|0.0
AUS|4|high|770|156.22|152.28
AUS|4|low|8352|-1.87|-7.89
AUS|4|medium|1816|30.83|25.89
AUS|4|unknown|47|0.0|0.0
AUS|5|high|1587|168.3|166.22
AUS|5|low|7430|-0.4|-4.79
AUS|5|medium|2456|32.04|28.81
AUS|5|unknown|134|0.0|0.0
AUS|6|high|1066|154.25|146.46
AUS|6|low|8042|-0.93|-6.25
AUS|6|medium|2220|31.65|25.61
AUS|6|unknown|71|0.0|0.0
AUS|7|high|1429|153.86|148.27
AUS|7|low|7598|-1.27|-7.19
AUS|7|medium|2441|31.85|26.05
AUS|7|unknown|177|0.0|0.0
AUS|8|high|731|163.49|150.68
AUS|8|low|8498|-3.29|-10.41
AUS|8|medium|1345|31.09|24.7
AUS|8|unknown|95|0.0|0.0
AUS|9|high|328|174.52|167.58
AUS|9|low|8913|-3.32|-8.61
AUS|9|medium|1056|29.8|24.43
AUS|9|unknown|19|0.0|0.0
AUS|10|high|398|157.23|151.22
AUS|10|low|9459|-2.89|-8.59
AUS|10|medium|1156|29.8|24.0
AUS|10|unknown|44|0.0|0.0
AUS|11|high|466|154.23|147.98
AUS|11|low|8659|-2.66|-8.7
AUS|11|medium|1065|29.87|23.57
AUS|11|unknown|27|0.0|0.0
AUS|12|high|785|143.1|139.35
AUS|12|low|8032|-2.07|-9.02
AUS|12|medium|1513|30.96|23.87
AUS|12|unknown|26|0.0|0.0
AVL|1|high|90|163.62|157.87
AVL|1|low|971|-4.77|-10.17
AVL|1|medium|179|30.76|28.68
AVL|1|unknown|23|0.0|0.0
AVL|2|high|38|326.18|323.74
AVL|2|low|1008|-5.7|-10.72
AVL|2|medium|76|29.58|24.78
AVL|2|unknown|5|0.0|0.0
AVL|3|high|67|185.84|185.55
AVL|3|low|1056|-4.14|-9.09
AVL|3|medium|134|32.43|25.38
AVL|3|unknown|6|0.0|0.0
AVL|4|high|93|155.74|152.77
AVL|4|low|1220|-4.77|-8.49
AVL|4|medium|198|32.06|24.64
AVL|4|unknown|4|0.0|0.0
AVL|5|high|182|192.15|193.41
AVL|5|low|1214|-3.14|-6.48
AVL|5|medium|273|31.41|27.89
AVL|5|unknown|12|0.0|0.0
AVL|6|high|208|152.24|147.77
AVL|6|low|1193|-1.94|-6.97
AVL|6|medium|331|30.84|26.34
AVL|6|unknown|25|0.0|0.0
AVL|7|high|284|167.26|165.88
AVL|7|low|1154|-2.0|-5.25
AVL|7|medium|374|32.47|29.66
AVL|7|unknown|71|0.0|0.0
AVL|8|high|201|149.47|146.83
AVL|8|low|1246|-3.89|-7.93
AVL|8|medium|328|31.96|30.78
AVL|8|unknown|51|0.0|0.0
AVL|9|high|106|157.68|152.44
AVL|9|low|1154|-3.25|-8.42
AVL|9|medium|221|28.47|23.17
AVL|9|unknown|138|0.0|0.0
AVL|10|high|89|166.8|156.69
AVL|10|low|1284|-8.03|-12.77
AVL|10|medium|137|32.81|25.52
AVL|10|unknown|113|0.0|0.0
AVL|11|high|55|184.8|172.53
AVL|11|low|1081|-5.42|-10.34
AVL|11|medium|110|32.22|26.33
AVL|11|unknown|4|0.0|0.0
AVL|12|high|104|149.68|138.84
AVL|12|low|860|-3.24|-9.94
AVL|12|medium|178|31.94|23.98
AVL|12|unknown|10|0.0|0.0
AVP|1|high|33|261.09|250.76
AVP|1|low|141|-4.43|-14.84
AVP|1|medium|9|40.11|41.11
AVP|1|unknown|3|0.0|0.0
AVP|2|high|13|249.46|228.77
AVP|2|low|142|-4.3|-18.24
AVP|2|medium|9|27.33|5.33
AVP|2|unknown|2|0.0|0.0
AVP|3|high|12|178.58|161.67
AVP|3|low|139|-5.63|-13.96
AVP|3|medium|15|27.67|20.67
AVP|4|high|22|143.05|134.64
AVP|4|low|110|-3.97|-14.26
AVP|4|medium|19|39.0|43.79
AVP|5|high|35|171.51|177.26
AVP|5|low|136|-2.26|-6.23
AVP|5|medium|39|33.95|28.23
AVP|5|unknown|2|0.0|0.0
AVP|6|high|14|120.36|118.79
AVP|6|low|167|-4.41|-13.06
AVP|6|medium|35|32.57|21.89
AVP|6|unknown|1|0.0|0.0
AVP|7|high|28|139.89|126.11
AVP|7|low|157|-2.84|-8.44
AVP|7|medium|29|26.21|24.66
AVP|7|unknown|9|0.0|0.0
AVP|8|high|27|192.07|191.85
AVP|8|low|158|-4.77|-5.8
AVP|8|medium|33|34.36|51.61
AVP|8|unknown|4|0.0|0.0
AVP|9|high|16|237.5|229.94
AVP|9|low|161|-5.58|-12.49
AVP|9|medium|10|29.6|44.1
AVP|9|unknown|5|0.0|0.0
AVP|10|high|7|84.86|79.14
AVP|10|low|181|-5.18|-10.98
AVP|10|medium|11|32.91|41.0
AVP|11|high|8|198.12|195.62
AVP|11|low|183|-4.7|-12.03
AVP|11|medium|20|33.9|25.75
AVP|11|unknown|2|0.0|0.0
AVP|12|high|13|136.0|129.15
AVP|12|low|175|-4.49|-11.34
AVP|12|medium|19|27.21|22.05
AZA|1|high|42|244.02|238.55
AZA|1|low|639|-6.72|-11.68
AZA|1|medium|78|33.03|29.01
AZA|1|unknown|13|0.0|0.0
AZA|2|high|13|243.08|233.46
AZA|2|low|682|-6.78|-16.1
AZA|2|medium|40|30.1|15.28
AZA|3|high|34|223.97|221.5
AZA|3|low|788|-6.74|-14.5
AZA|3|medium|74|30.78|23.8
AZA|3|unknown|1|0.0|0.0
AZA|4|high|4|81.75|77.0
AZA|4|low|675|-5.86|-14.67
AZA|4|medium|31|27.61|19.74
AZA|5|high|14|108.21|101.43
AZA|5|low|661|-6.13|-11.92
AZA|5|medium|43|29.14|26.14
AZA|6|high|53|151.91|146.96
AZA|6|low|620|-5.9|-8.9
AZA|6|medium|77|29.25|29.01
AZA|6|unknown|5|0.0|0.0
AZA|7|high|75|168.16|172.0
AZA|7|low|609|-6.41|-6.29
AZA|7|medium|109|28.32|28.71
AZA|7|unknown|23|0.0|0.0
AZA|8|high|26|98.96|101.42
AZA|8|low|467|-6.38|-10.0
AZA|8|medium|82|33.38|30.1
AZA|8|unknown|2|0.0|0.0
AZA|9|high|19|101.79|100.95
AZA|9|low|420|-6.74|-12.36
AZA|9|medium|42|31.26|26.64
AZA|9|unknown|1|0.0|0.0
AZA|10|high|16|85.38|72.81
AZA|10|low|622|-5.75|-10.51
AZA|10|medium|45|28.4|22.69
AZA|11|high|31|116.35|113.97
AZA|11|low|616|-5.62|-13.98
AZA|11|medium|76|25.96|20.59
AZA|12|high|57|147.54|148.33
AZA|12|low|730|-5.24|-10.06
AZA|12|medium|135|31.72|27.72
AZA|12|unknown|6|0.0|0.0
AZO|1|high|13|141.85|128.85
AZO|1|low|83|-3.67|-8.86
AZO|1|medium|9|39.78|31.0
AZO|1|unknown|11|0.0|0.0
AZO|2|high|2|101.0|96.0
AZO|2|low|125|-5.57|-14.87
AZO|2|medium|3|44.0|36.0
AZO|3|high|4|187.75|176.5
AZO|3|low|119|-5.61|-15.55
AZO|3|medium|4|23.0|27.5
AZO|4|high|3|173.67|162.0
AZO|4|low|118|-5.43|-8.88
AZO|4|medium|6|23.0|36.67
AZO|5|high|14|121.79|113.0
AZO|5|low|109|-5.03|-7.25
AZO|5|medium|7|35.86|32.0
AZO|5|unknown|1|0.0|0.0
AZO|6|high|16|171.94|163.69
AZO|6|low|100|-4.22|-6.4
AZO|6|medium|7|35.29|31.71
AZO|6|unknown|2|0.0|0.0
AZO|7|high|13|277.85|273.31
AZO|7|low|96|-4.45|-7.23
AZO|7|medium|14|34.07|24.0
AZO|8|high|16|128.31|121.25
AZO|8|low|90|-4.39|-10.01
AZO|8|medium|12|35.25|25.17
AZO|8|unknown|3|0.0|0.0
AZO|9|high|9|152.44|151.0
AZO|9|low|107|-5.78|-8.21
AZO|9|medium|6|43.0|36.5
AZO|10|high|5|115.0|104.6
AZO|10|low|112|-6.42|-10.94
AZO|10|medium|10|39.5|30.5
AZO|11|high|16|145.56|146.06
AZO|11|low|101|-6.06|-15.95
AZO|11|medium|11|41.18|33.09
AZO|12|high|13|136.85|132.92
AZO|12|low|95|-4.21|-10.22
AZO|12|medium|4|30.5|26.5
AZO|12|unknown|3|0.0|0.0
BDL|1|high|183|189.02|194.17
BDL|1|low|1799|-2.68|-5.88
BDL|1|medium|315|30.73|30.45
BDL|1|unknown|76|0.0|0.0
BDL|2|high|120|165.92|157.43
BDL|2|low|2001|-3.12|-12.39
BDL|2|medium|233|28.74|18.62
BDL|2|unknown|14|0.0|0.0
BDL|3|high|206|158.97|154.67
BDL|3|low|2088|-3.99|-12.66
BDL|3|medium|303|30.02|24.94
BDL|3|unknown|18|0.0|0.0
BDL|4|high|188|169.94|165.83
BDL|4|low|2430|-3.58|-11.19
BDL|4|medium|324|29.71|20.74
BDL|4|unknown|10|0.0|0.0
BDL|5|high|268|183.74|181.84
BDL|5|low|2144|-3.06|-9.68
BDL|5|medium|413|30.05|25.92
BDL|5|unknown|22|0.0|0.0
BDL|6|high|270|165.87|165.35
BDL|6|low|2163|-3.22|-9.23
BDL|6|medium|432|33.17|29.66
BDL|6|unknown|28|0.0|0.0
BDL|7|high|309|143.24|142.61
BDL|7|low|2006|-2.52|-6.11
BDL|7|medium|473|34.1|30.43
BDL|7|unknown|68|0.0|0.0
BDL|8|high|262|147.18|145.88
BDL|8|low|2271|-2.81|-8.12
BDL|8|medium|456|30.76|25.53
BDL|8|unknown|67|0.0|0.0
BDL|9|high|114|145.48|138.74
BDL|9|low|2389|-4.25|-10.47
BDL|9|medium|262|29.4|20.46
BDL|9|unknown|9|0.0|0.0
BDL|10|high|92|203.9|191.43
BDL|10|low|2619|-3.62|-11.68
BDL|10|medium|292|29.39|17.89
BDL|10|unknown|26|0.0|0.0
BDL|11|high|83|157.67|149.6
BDL|11|low|2370|-4.01|-12.77
BDL|11|medium|276|29.14|18.83
BDL|11|unknown|2|0.0|0.0
BDL|12|high|172|140.76|135.08
BDL|12|low|2252|-2.43|-8.26
BDL|12|medium|406|30.57|24.1
BDL|12|unknown|9|0.0|0.0
BET|1|high|10|116.7|120.2
BET|1|low|45|-4.87|-4.0
BET|1|medium|22|29.86|31.73
BET|1|unknown|3|0.0|0.0
BET|2|high|8|81.75|85.75
BET|2|low|56|-1.11|4.43
BET|2|medium|28|36.0|43.61
BET|2|unknown|3|0.0|0.0
BET|3|high|14|141.5|141.64
BET|3|low|56|-3.3|1.79
BET|3|medium|23|25.3|24.61
BET|4|high|3|97.0|97.33
BET|4|low|65|-3.72|-2.18
BET|4|medium|14|35.43|33.0
BET|4|unknown|1|0.0|0.0
BET|5|high|1|72.0|60.0
BET|5|low|76|-2.57|-1.84
BET|5|medium|23|25.65|22.17
BET|6|high|5|134.0|142.4
BET|6|low|73|-9.52|-1.64
BET|6|medium|15|23.0|27.93
BET|7|high|1|72.0|72.0
BET|7|low|72|-7.26|-1.1
BET|7|medium|20|26.8|27.4
BET|7|unknown|2|0.0|0.0
BET|8|high|7|176.29|183.0
BET|8|low|68|-5.28|-1.59
BET|8|medium|15|30.93|32.93
BET|9|high|6|79.67|84.67
BET|9|low|82|-9.17|-2.05
BET|9|medium|7|21.86|20.86
BET|10|high|2|69.5|79.0
BET|10|low|74|-4.07|-1.88
BET|10|medium|12|29.5|30.33
BET|11|high|4|81.5|82.5
BET|11|low|74|-6.27|-0.99
BET|11|medium|4|25.5|20.5
BET|11|unknown|2|0.0|0.0
BET|12|high|5|82.4|83.0
BET|12|low|67|-5.96|-1.18
BET|12|medium|18|27.89|30.28
BFF|1|high|2|247.5|252.0
BFF|1|low|72|-7.79|-11.36
BFF|1|medium|3|22.0|36.33
BFF|1|unknown|2|0.0|0.0
BFF|2|high|6|538.5|548.5
BFF|2|low|61|-8.11|-10.02
BFF|2|medium|8|44.0|34.0
BFF|2|unknown|1|0.0|0.0
BFF|3|high|1|108.0|111.0
BFF|3|low|71|-8.52|-14.94
BFF|3|unknown|2|0.0|0.0
BFF|4|high|3|387.33|412.0
BFF|4|low|60|-7.95|-5.32
BFF|4|medium|10|35.7|42.0
BFF|4|unknown|4|0.0|0.0
BFF|5|high|5|170.6|159.8
BFF|5|low|75|-9.2|-6.48
BFF|5|medium|2|54.5|43.0
BFF|5|unknown|2|0.0|0.0
BFF|6|high|4|80.75|80.5
BFF|6|low|57|-7.39|-7.33
BFF|6|medium|11|33.64|27.64
BFF|6|unknown|2|0.0|0.0
BFF|7|high|5|234.6|231.8
BFF|7|low|70|-8.59|-13.06
BFF|7|medium|4|22.75|13.25
BFF|8|high|9|363.22|364.89
BFF|8|low|58|-7.4|-11.03
BFF|8|medium|6|49.5|41.5
BFF|8|unknown|3|0.0|0.0
BFF|9|high|3|140.67|138.67
BFF|9|low|65|-8.91|-8.26
BFF|9|medium|7|33.71|26.0
BFF|9|unknown|2|0.0|0.0
BFF|10|high|8|327.25|316.25
BFF|10|low|68|-9.18|-9.24
BFF|10|medium|1|37.0|28.0
BFF|10|unknown|2|0.0|0.0
BFF|11|high|6|121.0|117.83
BFF|11|low|55|-7.35|-4.64
BFF|11|medium|5|47.2|48.6
BFF|11|unknown|7|0.0|0.0
BFF|12|high|3|93.0|82.0
BFF|12|low|73|-7.53|-6.04
BFF|12|medium|3|23.0|22.67
BFL|1|high|17|241.0|237.65
BFL|1|low|239|-5.32|-11.72
BFL|1|medium|15|37.67|34.47
BFL|2|high|12|196.17|187.75
BFL|2|low|253|-6.49|-16.26
BFL|2|medium|22|32.36|26.18
BFL|2|unknown|2|0.0|0.0
BFL|3|high|21|183.38|166.95
BFL|3|low|242|-4.87|-12.07
BFL|3|medium|17|24.18|17.18
BFL|3|unknown|1|0.0|0.0
BFL|4|high|12|142.17|129.5
BFL|4|low|200|-4.96|-10.88
BFL|4|medium|26|34.19|31.77
BFL|4|unknown|2|0.0|0.0
BFL|5|high|41|151.73|147.76
BFL|5|low|241|-3.26|-8.94
BFL|5|medium|24|29.42|23.71
BFL|5|unknown|4|0.0|0.0
BFL|6|high|24|133.5|132.88
BFL|6|low|277|-4.61|-3.86
BFL|6|medium|27|37.33|36.85
BFL|6|unknown|2|0.0|0.0
BFL|7|high|24|202.42|199.08
BFL|7|low|339|-5.58|-9.04
BFL|7|medium|20|32.55|26.6
BFL|7|unknown|1|0.0|0.0
BFL|8|high|20|139.0|141.15
BFL|8|low|342|-5.64|-8.88
BFL|8|medium|18|30.11|27.11
BFL|8|unknown|1|0.0|0.0
BFL|9|high|12|174.25|171.0
BFL|9|low|309|-5.63|-14.37
BFL|9|medium|25|29.64|22.0
BFL|10|high|13|334.08|320.31
BFL|10|low|336|-5.05|-11.71
BFL|10|medium|21|34.29|24.76
BFL|11|high|17|129.59|122.06
BFL|11|low|336|-5.92|-11.7
BFL|11|medium|37|41.54|32.43
BFL|11|unknown|8|0.0|0.0
BFL|12|high|24|122.33|118.96
BFL|12|low|347|-4.5|-11.49
BFL|12|medium|15|36.67|40.07
BGM|1|high|3|148.67|168.67
BGM|1|low|38|-4.03|-12.79
BGM|1|unknown|6|0.0|0.0
BGM|2|high|1|337.0|317.0
BGM|2|low|40|-5.03|-28.65
BGM|2|medium|1|28.0|127.0
BGM|3|high|5|671.8|643.0
BGM|3|low|49|-2.96|-8.92
BGM|4|high|2|248.0|239.0
BGM|4|low|42|-2.45|-2.29
BGM|4|medium|2|22.0|7.5
BGM|5|high|3|202.67|206.0
BGM|5|low|42|-3.81|1.07
BGM|5|medium|2|29.0|14.0
BGM|6|high|2|191.0|163.5
BGM|6|low|39|-3.62|-3.18
BGM|6|medium|5|29.2|23.6
BGM|7|high|9|343.11|335.44
BGM|7|low|36|-2.28|0.58
BGM|7|medium|1|45.0|44.0
BGM|7|unknown|3|0.0|0.0
BGM|8|low|43|-2.56|-7.47
BGM|8|medium|3|27.67|17.0
BGM|8|unknown|5|0.0|0.0
BGM|9|low|42|-3.48|-11.64
BGM|10|low|49|-5.31|-9.59
BGM|11|high|3|146.0|140.67
BGM|11|low|43|-5.74|-14.74
BGM|11|medium|5|34.4|65.4
BGM|12|high|4|173.25|70.75
BGM|12|low|29|-5.34|-19.17
BGM|12|medium|8|34.62|54.88
BGR|1|high|21|164.0|154.76
BGR|1|low|276|-7.44|-19.25
BGR|1|medium|36|29.31|28.81
BGR|1|unknown|32|0.0|0.0
BGR|2|high|18|176.61|169.89
BGR|2|low|304|-6.96|-22.87
BGR|2|medium|27|25.22|10.74
BGR|2|unknown|4|0.0|0.0
BGR|3|high|30|200.2|193.27
BGR|3|low|317|-6.9|-21.62
BGR|3|medium|39|32.46|24.49
BGR|3|unknown|13|0.0|0.0
BGR|4|high|10|205.7|191.2
BGR|4|low|312|-7.49|-17.79
BGR|4|medium|23|29.91|30.87
BGR|4|unknown|3|0.0|0.0
BGR|5|high|18|132.89|126.72
BGR|5|low|300|-7.39|-16.27
BGR|5|medium|10|31.9|35.1
BGR|5|unknown|9|0.0|0.0
BGR|6|high|78|219.03|212.65
BGR|6|low|573|-5.48|-9.39
BGR|6|medium|82|36.33|38.07
BGR|6|unknown|30|0.0|0.0
BGR|7|high|81|171.17|169.11
BGR|7|low|606|-3.75|-6.86
BGR|7|medium|124|33.92|34.2
BGR|7|unknown|31|0.0|0.0
BGR|8|high|67|285.63|267.9
BGR|8|low|736|-3.65|-8.33
BGR|8|medium|121|31.38|34.12
BGR|8|unknown|48|0.0|0.0
BGR|9|high|30|138.53|128.53
BGR|9|low|780|-5.75|-12.57
BGR|9|medium|68|29.34|24.38
BGR|9|unknown|7|0.0|0.0
BGR|10|high|51|222.47|213.47
BGR|10|low|722|-5.49|-16.5
BGR|10|medium|71|30.38|20.97
BGR|10|unknown|11|0.0|0.0
BGR|11|high|18|175.44|167.33
BGR|11|low|402|-7.04|-19.34
BGR|11|medium|22|33.82|27.05
BGR|12|high|43|210.28|204.98
BGR|12|low|320|-6.56|-15.48
BGR|12|medium|33|29.12|24.91
BGR|12|unknown|3|0.0|0.0
BHM|1|high|171|156.38|148.06
BHM|1|low|1535|-4.29|-8.86
BHM|1|medium|176|31.22|26.24
BHM|1|unknown|54|0.0|0.0
BHM|2|high|65|146.31|141.11
BHM|2|low|1631|-4.49|-9.18
BHM|2|medium|148|29.7|25.82
BHM|2|unknown|7|0.0|0.0
BHM|3|high|103|134.48|128.88
BHM|3|low|1750|-3.92|-8.71
BHM|3|medium|198|29.29|24.3
BHM|3|unknown|13|0.0|0.0
BHM|4|high|113|143.82|141.15
BHM|4|low|1839|-3.79|-7.38
BHM|4|medium|226|30.04|27.35
BHM|4|unknown|17|0.0|0.0
BHM|5|high|288|169.91|170.99
BHM|5|low|1599|-2.34|-6.19
BHM|5|medium|320|31.48|30.26
BHM|5|unknown|34|0.0|0.0
BHM|6|high|156|146.26|142.26
BHM|6|low|1653|-2.73|-7.99
BHM|6|medium|303|32.74|28.25
BHM|6|unknown|16|0.0|0.0
BHM|7|high|239|149.0|146.69
BHM|7|low|1450|-2.47|-6.44
BHM|7|medium|356|33.66|30.31
BHM|7|unknown|53|0.0|0.0
BHM|8|high|150|185.87|180.0
BHM|8|low|1714|-3.42|-7.87
BHM|8|medium|212|31.22|26.26
BHM|8|unknown|37|0.0|0.0
BHM|9|high|96|129.35|124.96
BHM|9|low|1827|-4.01|-7.45
BHM|9|medium|228|31.07|28.54
BHM|9|unknown|9|0.0|0.0
BHM|10|high|95|142.64|136.25
BHM|10|low|2159|-3.99|-8.68
BHM|10|medium|160|31.46|24.68
BHM|10|unknown|7|0.0|0.0
BHM|11|high|98|149.4|141.31
BHM|11|low|1983|-4.19|-9.34
BHM|11|medium|170|30.74|25.15
BHM|11|unknown|6|0.0|0.0
BHM|12|high|197|148.81|137.62
BHM|12|low|1707|-2.53|-8.29
