origin|month|delay_band|num_flights|avg_dep|avg_arr|top_cause_1|top_cause_2|top_cause_3
GUC|7|medium|4|28.75|20.75|carrier|nas|late_aircraft
GUC|8|high|6|142.67|136.33|late_aircraft|carrier|nas
GUC|8|low|54|-6.52|-18.59|late_aircraft|carrier|nas
GUC|8|medium|7|40.57|27.43|late_aircraft|carrier|nas
GUC|9|high|1|63.0|57.0|carrier|nas|none
GUC|9|low|62|-7.56|-24.34|carrier|nas|none
GUC|10|high|2|94.5|90.5|weather|late_aircraft|carrier
GUC|10|low|59|-8.46|-22.22|weather|late_aircraft|carrier
GUC|10|medium|1|22.0|20.0|weather|late_aircraft|carrier
GUC|11|high|3|194.33|194.0|weather|carrier|nas
GUC|11|low|47|-6.43|-20.51|weather|carrier|nas
GUC|11|medium|5|43.2|28.0|weather|carrier|nas
GUC|12|high|9|402.22|402.33|carrier|weather|late_aircraft
GUC|12|low|81|-6.63|-19.32|carrier|weather|late_aircraft
GUC|12|medium|6|35.83|21.67|carrier|weather|late_aircraft
GUM|1|high|1|374.0|344.0|late_aircraft|carrier|none
GUM|1|low|59|-6.15|-18.73|late_aircraft|carrier|none
GUM|1|medium|2|17.0|-8.5|late_aircraft|carrier|none
GUM|2|low|56|-5.46|-21.16|carrier|nas|none
GUM|2|medium|2|28.5|12.5|carrier|nas|none
GUM|5|high|1|829.0|795.0|late_aircraft|carrier|none
GUM|5|low|55|-3.35|-16.07|late_aircraft|carrier|none
GUM|5|medium|5|30.6|2.4|late_aircraft|carrier|none
GUM|6|high|3|93.67|77.67|carrier|nas|none
GUM|6|low|48|0.15|-6.35|carrier|nas|none
GUM|6|medium|9|27.78|19.78|carrier|nas|none
GUM|7|low|55|-1.67|-11.56|carrier|none|none
GUM|7|medium|7|29.29|11.14|carrier|none|none
GUM|8|high|3|91.67|80.67|carrier|nas|none
GUM|8|low|54|-1.65|-8.43|carrier|nas|none
GUM|8|medium|5|33.8|29.0|carrier|nas|none
GUM|9|high|2|130.0|109.5|carrier|none|none
GUM|9|low|51|-6.06|-16.43|carrier|none|none
GUM|9|medium|3|43.0|14.67|carrier|none|none
GUM|10|low|59|-6.44|-16.86|carrier|nas|none
GUM|10|medium|3|23.67|16.67|carrier|nas|none
GUM|11|high|1|112.0|111.0|carrier|none|none
GUM|11|low|56|-3.89|-7.86|carrier|none|none
GUM|11|medium|2|32.5|16.5|carrier|none|none
GUM|12|high|1|95.0|82.0|nas|carrier|none
GUM|12|low|59|-3.66|-9.73|nas|carrier|none
GUM|12|medium|2|31.0|15.0|nas|carrier|none
HDN|1|high|41|193.46|191.27|weather|late_aircraft|carrier
HDN|1|low|315|-4.01|-9.2|weather|late_aircraft|carrier
HDN|1|medium|60|33.18|29.43|weather|late_aircraft|carrier
HDN|2|high|33|155.18|160.67|weather|carrier|late_aircraft
HDN|2|low|304|-4.0|-10.74|weather|carrier|late_aircraft
HDN|2|medium|83|31.14|30.83|weather|carrier|late_aircraft
HDN|3|high|32|212.0|211.69|weather|carrier|late_aircraft
HDN|3|low|343|-5.71|-10.23|weather|carrier|late_aircraft
HDN|3|medium|52|30.81|28.48|weather|carrier|late_aircraft
HDN|4|high|2|99.5|93.0|weather|late_aircraft|carrier
HDN|4|low|108|-4.82|-9.48|weather|late_aircraft|carrier
HDN|4|medium|10|31.7|22.3|weather|late_aircraft|carrier
HDN|5|high|7|114.29|125.71|weather|carrier|late_aircraft
HDN|5|low|85|-7.06|-12.71|weather|carrier|late_aircraft
HDN|5|medium|10|31.3|15.9|weather|carrier|late_aircraft
HDN|6|high|7|99.71|94.57|carrier|weather|nas
HDN|6|low|98|-4.3|-8.53|carrier|weather|nas
HDN|6|medium|16|28.19|17.19|carrier|weather|nas
HDN|7|high|12|140.17|132.58|weather|late_aircraft|nas
HDN|7|low|94|-3.1|-12.69|weather|late_aircraft|nas
HDN|7|medium|25|37.12|24.04|weather|late_aircraft|nas
HDN|8|high|11|188.73|176.55|weather|carrier|nas
HDN|8|low|101|-2.01|-10.73|weather|carrier|nas
HDN|8|medium|20|34.4|28.35|weather|carrier|nas
HDN|9|high|5|145.4|135.8|late_aircraft|carrier|nas
HDN|9|low|110|-5.76|-13.88|late_aircraft|carrier|nas
HDN|9|medium|6|21.33|8.5|late_aircraft|carrier|nas
HDN|10|high|2|103.5|84.0|nas|late_aircraft|carrier
HDN|10|low|108|-5.64|-14.0|nas|late_aircraft|carrier
HDN|10|medium|4|41.25|26.0|nas|late_aircraft|carrier
HDN|11|high|11|140.45|148.73|weather|late_aircraft|carrier
HDN|11|low|89|-4.3|-14.26|weather|late_aircraft|carrier
HDN|11|medium|13|35.77|21.08|weather|late_aircraft|carrier
HDN|12|high|28|177.61|170.54|late_aircraft|carrier|weather
HDN|12|low|193|-4.56|-14.19|late_aircraft|carrier|weather
HDN|12|medium|48|32.08|25.88|late_aircraft|carrier|weather
HGR|1|high|1|112.0|107.0|carrier|nas|late_aircraft
HGR|1|low|12|-7.83|-16.08|carrier|nas|late_aircraft
HGR|1|medium|4|28.75|37.25|carrier|nas|late_aircraft
HGR|2|high|3|298.33|303.0|carrier|late_aircraft|nas
HGR|2|low|12|-3.33|-5.33|carrier|late_aircraft|nas
HGR|2|medium|2|36.5|37.5|carrier|late_aircraft|nas
HGR|3|high|2|78.0|98.0|late_aircraft|nas|carrier
HGR|3|low|12|2.0|-1.08|late_aircraft|nas|carrier
HGR|3|medium|4|40.0|45.5|late_aircraft|nas|carrier
HGR|4|high|1|129.0|131.0|late_aircraft|carrier|nas
HGR|4|low|7|-10.43|-21.86|late_aircraft|carrier|nas
HGR|4|medium|8|35.75|27.5|late_aircraft|carrier|nas
HGR|5|high|3|120.67|133.33|late_aircraft|nas|weather
HGR|5|low|13|-8.38|-13.15|late_aircraft|nas|weather
HGR|5|medium|5|25.0|22.4|late_aircraft|nas|weather
HGR|6|high|4|97.75|91.5|late_aircraft|weather|carrier
HGR|6|low|16|-8.75|-12.12|late_aircraft|weather|carrier
HGR|6|medium|15|38.13|31.93|late_aircraft|weather|carrier
HGR|7|high|10|283.7|283.6|weather|carrier|late_aircraft
HGR|7|low|19|-9.11|-11.0|weather|carrier|late_aircraft
HGR|7|medium|14|32.21|26.86|weather|carrier|late_aircraft
HGR|8|high|2|113.5|137.5|late_aircraft|carrier|nas
HGR|8|low|24|-3.79|-1.29|late_aircraft|carrier|nas
HGR|8|medium|6|27.17|23.17|late_aircraft|carrier|nas
HGR|9|low|18|-6.44|-5.56|late_aircraft|nas|none
HGR|9|medium|1|52.0|76.0|late_aircraft|nas|none
HGR|10|high|3|172.33|169.0|late_aircraft|weather|carrier
HGR|10|low|20|-7.65|-6.7|late_aircraft|weather|carrier
HGR|10|medium|3|22.0|18.33|late_aircraft|weather|carrier
HGR|11|high|3|390.67|388.0|carrier|late_aircraft|nas
HGR|11|low|17|-8.18|-18.18|carrier|late_aircraft|nas
HGR|11|medium|2|39.0|35.5|carrier|late_aircraft|nas
HGR|12|high|9|234.78|226.0|carrier|late_aircraft|nas
HGR|12|low|9|2.11|-5.67|carrier|late_aircraft|nas
HGR|12|medium|3|37.33|26.33|carrier|late_aircraft|nas
HHH|1|high|3|101.0|100.33|weather|late_aircraft|carrier
HHH|1|low|49|-5.59|-12.55|weather|late_aircraft|carrier
HHH|1|medium|5|38.0|35.4|weather|late_aircraft|carrier
HHH|2|high|3|100.0|98.67|security|late_aircraft|nas
HHH|2|low|62|-6.29|-10.61|security|late_aircraft|nas
HHH|2|medium|7|31.71|28.29|security|late_aircraft|nas
HHH|3|high|3|112.67|103.0|late_aircraft|nas|carrier
HHH|3|low|77|-4.97|-6.71|late_aircraft|nas|carrier
HHH|3|medium|14|38.29|31.5|late_aircraft|nas|carrier
HHH|4|high|12|135.75|126.42|late_aircraft|nas|carrier
HHH|4|low|137|-3.7|-5.75|late_aircraft|nas|carrier
HHH|4|medium|27|25.85|17.56|late_aircraft|nas|carrier
HHH|5|high|46|144.91|142.0|carrier|late_aircraft|weather
HHH|5|low|144|-3.74|-7.32|carrier|late_aircraft|weather
HHH|5|medium|39|30.41|28.79|carrier|late_aircraft|weather
HHH|6|high|16|119.81|111.88|weather|carrier|late_aircraft
HHH|6|low|184|-4.87|-10.02|weather|carrier|late_aircraft
HHH|6|medium|29|29.24|21.83|weather|carrier|late_aircraft
HHH|7|high|23|183.74|187.52|carrier|late_aircraft|weather
HHH|7|low|175|-4.92|-8.98|carrier|late_aircraft|weather
HHH|7|medium|37|29.86|26.92|carrier|late_aircraft|weather
HHH|8|high|13|281.85|278.0|carrier|weather|late_aircraft
HHH|8|low|180|-4.78|-10.67|carrier|weather|late_aircraft
HHH|8|medium|29|33.9|24.9|carrier|weather|late_aircraft
HHH|9|high|21|121.33|120.9|weather|late_aircraft|carrier
HHH|9|low|148|-5.42|-8.33|weather|late_aircraft|carrier
HHH|9|medium|17|33.65|31.65|weather|late_aircraft|carrier
HHH|10|high|7|97.29|91.0|late_aircraft|carrier|nas
HHH|10|low|151|-6.54|-6.09|late_aircraft|carrier|nas
HHH|10|medium|15|31.53|32.4|late_aircraft|carrier|nas
HHH|11|high|1|166.0|146.0|late_aircraft|nas|carrier
HHH|11|low|73|-3.75|-2.1|late_aircraft|nas|carrier
HHH|11|medium|12|31.08|21.67|late_aircraft|nas|carrier
HHH|12|high|4|135.25|142.75|late_aircraft|carrier|nas
HHH|12|low|58|-3.64|-2.6|late_aircraft|carrier|nas
HHH|12|medium|14|32.93|30.86|late_aircraft|carrier|nas
HIB|1|high|5|111.6|101.0|carrier|weather|nas
HIB|1|low|42|-7.02|-12.36|carrier|weather|nas
HIB|1|medium|4|33.25|34.0|carrier|weather|nas
HIB|2|high|3|224.33|232.33|carrier|weather|nas
HIB|2|low|42|-9.31|-12.45|carrier|weather|nas
HIB|2|medium|4|33.0|20.25|carrier|weather|nas
HIB|3|high|5|78.8|72.8|carrier|nas|weather
HIB|3|low|47|-9.83|-23.15|carrier|nas|weather
HIB|3|medium|1|15.0|-6.0|carrier|nas|weather
HIB|4|high|1|92.0|75.0|carrier|weather|none
HIB|4|low|46|-9.52|-24.33|carrier|weather|none
HIB|4|medium|4|38.75|23.0|carrier|weather|none
HIB|5|high|2|196.5|182.0|carrier|weather|none
HIB|5|low|48|-8.52|-20.58|carrier|weather|none
HIB|5|medium|3|34.67|22.67|carrier|weather|none
HIB|6|high|8|366.38|373.38|carrier|weather|nas
HIB|6|low|41|-6.83|-3.22|carrier|weather|nas
HIB|6|medium|3|29.67|46.67|carrier|weather|nas
HIB|7|high|1|68.0|71.0|weather|carrier|nas
HIB|7|low|46|-7.22|-3.54|weather|carrier|nas
HIB|7|medium|5|30.8|34.0|weather|carrier|nas
HIB|8|high|4|346.0|350.5|carrier|weather|nas
HIB|8|low|46|-7.89|-5.67|carrier|weather|nas
HIB|8|medium|4|45.5|68.5|carrier|weather|nas
HIB|9|high|3|137.33|145.33|carrier|nas|none
HIB|9|low|50|-8.3|-16.76|carrier|nas|none
HIB|10|high|4|166.75|151.5|carrier|weather|nas
HIB|10|low|46|-9.52|-19.24|carrier|weather|nas
HIB|10|medium|2|45.5|32.5|carrier|weather|nas
HIB|11|low|51|-10.73|-24.43|weather|carrier|none
HIB|11|medium|2|37.0|17.5|weather|carrier|none
HIB|12|high|7|129.14|118.0|carrier|weather|nas
HIB|12|low|34|-6.18|-10.65|carrier|weather|nas
HIB|12|medium|8|32.88|12.38|carrier|weather|nas
HLN|1|high|21|266.24|273.57|late_aircraft|weather|carrier
HLN|1|low|119|-4.24|-6.19|late_aircraft|weather|carrier
HLN|1|medium|16|29.25|37.19|late_aircraft|weather|carrier
HLN|2|high|7|171.71|169.43|weather|carrier|nas
HLN|2|low|130|-5.54|-3.81|weather|carrier|nas
HLN|2|medium|7|32.0|37.0|weather|carrier|nas
HLN|3|high|4|172.25|175.0|carrier|late_aircraft|nas
HLN|3|low|127|-5.64|-6.97|carrier|late_aircraft|nas
HLN|3|medium|4|17.25|22.5|carrier|late_aircraft|nas
HLN|4|high|6|243.67|242.83|carrier|weather|late_aircraft
HLN|4|low|108|-6.19|-15.8|carrier|weather|late_aircraft
HLN|4|medium|5|25.0|9.2|carrier|weather|late_aircraft
HLN|5|high|11|179.36|174.82|carrier|weather|late_aircraft
HLN|5|low|109|-5.75|-12.99|carrier|weather|late_aircraft
HLN|5|medium|4|22.0|11.75|carrier|weather|late_aircraft
HLN|6|high|7|298.0|295.14|carrier|late_aircraft|nas
HLN|6|low|106|-5.85|-10.25|carrier|late_aircraft|nas
HLN|6|medium|7|27.71|29.0|carrier|late_aircraft|nas
HLN|7|high|11|205.27|207.55|late_aircraft|carrier|weather
HLN|7|low|110|-5.41|-9.85|late_aircraft|carrier|weather
HLN|7|medium|3|29.0|24.0|late_aircraft|carrier|weather
HLN|8|high|6|464.17|466.33|carrier|late_aircraft|nas
HLN|8|low|111|-5.69|-8.65|carrier|late_aircraft|nas
HLN|8|medium|7|29.43|33.14|carrier|late_aircraft|nas
HLN|9|high|7|147.86|150.71|weather|late_aircraft|carrier
HLN|9|low|108|-6.43|-13.56|weather|late_aircraft|carrier
HLN|9|medium|5|41.8|40.2|weather|late_aircraft|carrier
HLN|10|high|5|322.4|318.6|late_aircraft|carrier|nas
HLN|10|low|135|-6.42|-10.44|late_aircraft|carrier|nas
HLN|10|medium|3|23.0|16.0|late_aircraft|carrier|nas
HLN|11|high|5|279.2|283.8|carrier|late_aircraft|weather
HLN|11|low|104|-4.64|-10.49|carrier|late_aircraft|weather
HLN|11|medium|8|31.25|28.12|carrier|late_aircraft|weather
HLN|12|high|7|199.14|193.43|carrier|weather|late_aircraft
HLN|12|low|107|-6.31|-19.07|carrier|weather|late_aircraft
HLN|12|medium|7|28.71|21.43|carrier|weather|late_aircraft
HNL|1|high|277|121.41|107.21|late_aircraft|carrier|security
HNL|1|low|3775|-0.52|-8.41|late_aircraft|carrier|security
HNL|1|medium|913|29.69|20.62|late_aircraft|carrier|security
HNL|2|high|213|134.41|115.34|late_aircraft|carrier|nas
HNL|2|low|3870|-1.1|-8.6|late_aircraft|carrier|nas
HNL|2|medium|598|29.1|15.82|late_aircraft|carrier|nas
HNL|3|high|90|124.2|113.36|late_aircraft|carrier|security
HNL|3|low|4571|-1.38|-6.17|late_aircraft|carrier|security
HNL|3|medium|508|27.48|21.29|late_aircraft|carrier|security
HNL|4|high|172|136.08|128.02|security|late_aircraft|carrier
HNL|4|low|4322|-1.44|-5.68|security|late_aircraft|carrier
HNL|4|medium|484|28.73|23.43|security|late_aircraft|carrier
HNL|5|high|210|120.25|117.57|late_aircraft|carrier|security
HNL|5|low|4259|-1.12|-3.4|late_aircraft|carrier|security
HNL|5|medium|600|30.11|28.67|late_aircraft|carrier|security
HNL|6|high|148|118.97|111.74|late_aircraft|carrier|security
HNL|6|low|4398|-1.43|-3.93|late_aircraft|carrier|security
HNL|6|medium|573|28.27|25.36|late_aircraft|carrier|security
HNL|7|high|192|123.94|118.82|weather|late_aircraft|carrier
HNL|7|low|4517|-1.2|-3.44|weather|late_aircraft|carrier
HNL|7|medium|651|28.57|25.79|weather|late_aircraft|carrier
HNL|8|high|141|149.31|136.53|late_aircraft|carrier|security
HNL|8|low|4517|-1.63|-7.47|late_aircraft|carrier|security
HNL|8|medium|465|29.49|20.58|late_aircraft|carrier|security
HNL|9|high|68|147.53|141.13|late_aircraft|carrier|weather
HNL|9|low|4344|-2.51|-6.23|late_aircraft|carrier|weather
HNL|9|medium|327|27.99|21.77|late_aircraft|carrier|weather
HNL|10|high|130|125.28|114.64|carrier|late_aircraft|security
HNL|10|low|4267|-1.69|-5.82|carrier|late_aircraft|security
HNL|10|medium|461|28.67|22.13|carrier|late_aircraft|security
HNL|11|high|112|117.91|107.98|late_aircraft|carrier|nas
HNL|11|low|4368|-2.65|-6.27|late_aircraft|carrier|nas
HNL|11|medium|329|28.97|21.81|late_aircraft|carrier|nas
HNL|12|high|154|139.57|127.92|late_aircraft|carrier|security
HNL|12|low|4440|-1.95|-5.56|late_aircraft|carrier|security
HNL|12|medium|560|29.04|22.85|late_aircraft|carrier|security
HOB|5|high|4|200.25|189.5|late_aircraft|carrier|nas
HOB|5|low|7|-1.71|-11.29|late_aircraft|carrier|nas
HOB|5|medium|5|21.8|21.4|late_aircraft|carrier|nas
HOB|6|high|10|209.8|210.6|late_aircraft|weather|carrier
HOB|6|low|42|-6.26|-8.12|late_aircraft|weather|carrier
HOB|6|medium|6|39.33|32.17|late_aircraft|weather|carrier
HOB|7|high|7|157.86|156.86|carrier|nas|late_aircraft
HOB|7|low|49|-4.49|-6.02|carrier|nas|late_aircraft
HOB|7|medium|3|37.33|33.33|carrier|nas|late_aircraft
HOB|8|high|7|218.86|202.29|late_aircraft|carrier|nas
HOB|8|low|40|-6.85|-12.03|late_aircraft|carrier|nas
HOB|8|medium|15|34.27|29.8|late_aircraft|carrier|nas
HOB|9|high|2|467.5|450.0|carrier|late_aircraft|none
HOB|9|low|55|-5.2|-13.42|carrier|late_aircraft|none
HOB|9|medium|3|29.33|20.67|carrier|late_aircraft|none
HOB|10|high|2|473.5|458.0|carrier|late_aircraft|nas
HOB|10|low|57|-4.75|-14.14|carrier|late_aircraft|nas
HOB|10|medium|3|33.0|20.33|carrier|late_aircraft|nas
HOB|11|high|7|200.0|191.0|late_aircraft|carrier|nas
HOB|11|low|41|-5.2|-17.56|late_aircraft|carrier|nas
HOB|11|medium|11|27.45|10.0|late_aircraft|carrier|nas
HOB|12|high|6|278.0|263.67|carrier|nas|security
HOB|12|low|47|-3.09|-10.47|carrier|nas|security
HOB|12|medium|9|33.0|15.89|carrier|nas|security
HOU|1|high|319|128.91|132.37|security|weather|late_aircraft
HOU|1|low|3333|-0.34|-6.31|security|weather|late_aircraft
HOU|1|medium|845|29.44|26.59|security|weather|late_aircraft
HOU|2|high|82|105.57|99.04|weather|security|late_aircraft
HOU|2|low|3610|-1.53|-6.31|weather|security|late_aircraft
HOU|2|medium|478|27.96|22.04|weather|security|late_aircraft
HOU|3|high|265|119.17|112.62|weather|security|late_aircraft
HOU|3|low|3785|-0.93|-8.8|weather|security|late_aircraft
HOU|3|medium|814|29.71|22.97|weather|security|late_aircraft
HOU|4|high|262|128.94|123.07|weather|carrier|late_aircraft
HOU|4|low|3716|-0.81|-10.46|weather|carrier|late_aircraft
HOU|4|medium|841|30.09|22.21|weather|carrier|late_aircraft
HOU|5|high|672|151.73|145.45|weather|late_aircraft|carrier
HOU|5|low|3043|0.51|-7.31|weather|late_aircraft|carrier
HOU|5|medium|1164|31.39|26.29|weather|late_aircraft|carrier
HOU|6|high|455|128.16|121.56|weather|late_aircraft|carrier
HOU|6|low|3383|0.64|-7.39|weather|late_aircraft|carrier
HOU|6|medium|1197|30.66|22.73|weather|late_aircraft|carrier
HOU|7|high|681|128.75|121.71|weather|late_aircraft|carrier
HOU|7|low|2945|0.76|-7.49|weather|late_aircraft|carrier
HOU|7|medium|1359|31.61|23.79|weather|late_aircraft|carrier
HOU|8|high|217|130.76|117.22|carrier|late_aircraft|nas
HOU|8|low|3764|-1.35|-12.14|carrier|late_aircraft|nas
HOU|8|medium|675|30.04|18.97|carrier|late_aircraft|nas
HOU|9|high|79|97.47|87.18|weather|security|carrier
HOU|9|low|3756|-1.54|-11.83|weather|security|carrier
HOU|9|medium|547|28.99|18.2|weather|security|carrier
HOU|10|high|171|123.4|117.2|weather|late_aircraft|carrier
HOU|10|low|4051|-1.33|-12.42|weather|late_aircraft|carrier
HOU|10|medium|605|29.54|19.02|weather|late_aircraft|carrier
HOU|11|high|134|109.44|104.69|weather|late_aircraft|carrier
HOU|11|low|3839|-1.74|-8.73|weather|late_aircraft|carrier
HOU|11|medium|506|29.68|22.59|weather|late_aircraft|carrier
HOU|12|high|354|137.57|138.27|weather|late_aircraft|carrier
HOU|12|low|3498|-0.72|-7.21|weather|late_aircraft|carrier
HOU|12|medium|746|30.38|25.11|weather|late_aircraft|carrier
HPN|1|high|118|186.94|185.48|weather|late_aircraft|carrier
HPN|1|low|765|-4.31|-7.15|weather|late_aircraft|carrier
HPN|1|medium|153|33.78|33.67|weather|late_aircraft|carrier
HPN|2|high|51|160.29|152.86|carrier|late_aircraft|weather
HPN|2|low|837|-4.84|-16.8|carrier|late_aircraft|weather
HPN|2|medium|111|31.13|24.19|carrier|late_aircraft|weather
HPN|3|high|64|168.5|159.95|late_aircraft|carrier|weather
HPN|3|low|898|-4.52|-12.7|late_aircraft|carrier|weather
HPN|3|medium|122|31.04|24.72|late_aircraft|carrier|weather
HPN|4|high|88|189.74|186.99|weather|late_aircraft|carrier
HPN|4|low|850|-5.2|-13.23|weather|late_aircraft|carrier
HPN|4|medium|97|33.23|31.23|weather|late_aircraft|carrier
HPN|5|high|76|149.33|150.11|late_aircraft|weather|carrier
HPN|5|low|818|-5.46|-11.88|late_aircraft|weather|carrier
HPN|5|medium|117|33.02|29.15|late_aircraft|weather|carrier
HPN|6|high|74|201.19|197.54|weather|carrier|late_aircraft
HPN|6|low|810|-5.75|-13.26|weather|carrier|late_aircraft
HPN|6|medium|89|33.28|30.76|weather|carrier|late_aircraft
HPN|7|high|136|190.61|184.38|weather|late_aircraft|carrier
HPN|7|low|758|-4.62|-7.54|weather|late_aircraft|carrier
HPN|7|medium|109|33.44|35.06|weather|late_aircraft|carrier
HPN|8|high|119|167.18|169.48|weather|late_aircraft|carrier
HPN|8|low|745|-5.25|-10.3|weather|late_aircraft|carrier
HPN|8|medium|140|31.51|32.01|weather|late_aircraft|carrier
HPN|9|high|58|168.53|162.59|carrier|weather|late_aircraft
HPN|9|low|868|-7.86|-12.43|carrier|weather|late_aircraft
HPN|9|medium|59|34.27|31.97|carrier|weather|late_aircraft
HPN|10|high|43|162.53|146.12|late_aircraft|carrier|weather
HPN|10|low|901|-6.43|-15.04|late_aircraft|carrier|weather
HPN|10|medium|67|33.61|25.97|late_aircraft|carrier|weather
HPN|11|high|47|133.36|123.62|weather|carrier|late_aircraft
HPN|11|low|838|-6.59|-17.16|weather|carrier|late_aircraft
HPN|11|medium|87|32.36|23.75|weather|carrier|late_aircraft
HPN|12|high|134|152.73|152.67|late_aircraft|weather|carrier
HPN|12|low|721|-3.81|-8.74|late_aircraft|weather|carrier
HPN|12|medium|146|31.67|30.27|late_aircraft|weather|carrier
HRL|1|high|24|134.25|133.62|weather|late_aircraft|nas
HRL|1|low|272|-3.36|-8.25|weather|late_aircraft|nas
HRL|1|medium|37|33.22|27.27|weather|late_aircraft|nas
HRL|2|high|4|90.5|87.25|late_aircraft|nas|carrier
HRL|2|low|294|-4.37|-8.14|late_aircraft|nas|carrier
HRL|2|medium|21|28.86|21.33|late_aircraft|nas|carrier
HRL|3|high|22|131.18|126.64|weather|late_aircraft|nas
HRL|3|low|286|-3.97|-9.48|weather|late_aircraft|nas
HRL|3|medium|36|31.08|21.72|weather|late_aircraft|nas
HRL|4|high|22|138.86|141.5|weather|carrier|late_aircraft
HRL|4|low|317|-4.36|-8.77|weather|carrier|late_aircraft
HRL|4|medium|37|31.24|30.86|weather|carrier|late_aircraft
HRL|5|high|31|175.94|174.39|weather|late_aircraft|nas
HRL|5|low|246|-2.66|-3.93|weather|late_aircraft|nas
HRL|5|medium|67|31.43|33.1|weather|late_aircraft|nas
HRL|6|high|25|143.44|136.44|late_aircraft|weather|carrier
HRL|6|low|242|-1.43|-1.61|late_aircraft|weather|carrier
HRL|6|medium|49|28.08|28.02|late_aircraft|weather|carrier
HRL|7|high|29|133.62|138.48|late_aircraft|weather|nas
HRL|7|low|239|-1.91|-1.0|late_aircraft|weather|nas
HRL|7|medium|70|31.49|33.14|late_aircraft|weather|nas
HRL|8|high|12|100.42|98.92|late_aircraft|carrier|nas
HRL|8|low|310|-4.82|-7.5|late_aircraft|carrier|nas
HRL|8|medium|26|29.08|23.81|late_aircraft|carrier|nas
HRL|9|high|11|140.18|138.27|carrier|late_aircraft|weather
HRL|9|low|295|-3.63|-7.31|carrier|late_aircraft|weather
HRL|9|medium|33|27.39|25.88|carrier|late_aircraft|weather
HRL|10|high|10|135.8|128.8|weather|late_aircraft|nas
HRL|10|low|357|-4.95|-9.18|weather|late_aircraft|nas
HRL|10|medium|32|28.78|24.22|weather|late_aircraft|nas
HRL|11|high|10|142.9|144.3|late_aircraft|carrier|nas
HRL|11|low|363|-4.51|-9.85|late_aircraft|carrier|nas
HRL|11|medium|23|30.7|27.0|late_aircraft|carrier|nas
HRL|12|high|28|144.18|144.29|weather|late_aircraft|nas
HRL|12|low|330|-2.87|-7.82|weather|late_aircraft|nas
HRL|12|medium|39|34.56|33.92|weather|late_aircraft|nas
HSV|1|high|70|153.07|150.1|late_aircraft|carrier|weather
HSV|1|low|483|-4.08|-7.36|late_aircraft|carrier|weather
HSV|1|medium|74|31.7|30.82|late_aircraft|carrier|weather
HSV|2|high|28|111.25|100.5|late_aircraft|carrier|weather
HSV|2|low|579|-5.32|-10.57|late_aircraft|carrier|weather
HSV|2|medium|57|28.33|23.21|late_aircraft|carrier|weather
HSV|3|high|44|178.91|177.2|late_aircraft|weather|carrier
HSV|3|low|638|-4.53|-10.25|late_aircraft|weather|carrier
HSV|3|medium|85|30.06|22.86|late_aircraft|weather|carrier
HSV|4|high|56|130.07|122.18|weather|late_aircraft|carrier
HSV|4|low|660|-4.54|-7.34|weather|late_aircraft|carrier
HSV|4|medium|77|32.77|29.06|weather|late_aircraft|carrier
HSV|5|high|81|141.48|141.99|weather|late_aircraft|carrier
HSV|5|low|594|-3.05|-4.05|weather|late_aircraft|carrier
HSV|5|medium|113|30.44|29.49|weather|late_aircraft|carrier
HSV|6|high|58|149.72|138.78|weather|carrier|late_aircraft
HSV|6|low|569|-3.69|-8.55|weather|carrier|late_aircraft
HSV|6|medium|106|31.2|26.06|weather|carrier|late_aircraft
HSV|7|high|97|168.18|162.69|late_aircraft|carrier|weather
HSV|7|low|517|-2.12|-5.25|late_aircraft|carrier|weather
HSV|7|medium|114|31.68|26.98|late_aircraft|carrier|weather
HSV|8|high|56|147.0|139.02|carrier|late_aircraft|weather
HSV|8|low|599|-3.71|-7.65|carrier|late_aircraft|weather
HSV|8|medium|88|32.43|27.51|carrier|late_aircraft|weather
HSV|9|high|51|170.9|166.0|late_aircraft|carrier|weather
HSV|9|low|633|-4.15|-7.71|late_aircraft|carrier|weather
HSV|9|medium|86|31.64|28.41|late_aircraft|carrier|weather
HSV|10|high|41|126.12|115.17|late_aircraft|security|carrier
HSV|10|low|647|-4.18|-9.57|late_aircraft|security|carrier
HSV|10|medium|100|29.17|19.12|late_aircraft|security|carrier
HSV|11|high|45|193.93|185.16|weather|carrier|late_aircraft
HSV|11|low|571|-3.59|-9.23|weather|carrier|late_aircraft
HSV|11|medium|70|28.36|21.16|weather|carrier|late_aircraft
HSV|12|high|56|117.14|115.62|late_aircraft|weather|carrier
HSV|12|low|481|-2.1|-7.59|late_aircraft|weather|carrier
HSV|12|medium|122|30.93|24.66|late_aircraft|weather|carrier
HTS|1|low|15|-4.47|-0.13|nas|late_aircraft|carrier
HTS|1|medium|5|33.6|28.0|nas|late_aircraft|carrier
HTS|2|high|3|65.0|56.33|late_aircraft|nas|carrier
HTS|2|low|8|2.38|-3.12|late_aircraft|nas|carrier
HTS|2|medium|6|21.17|24.83|late_aircraft|nas|carrier
HTS|3|high|4|446.0|446.75|carrier|late_aircraft|weather
HTS|3|low|8|1.75|3.5|carrier|late_aircraft|weather
HTS|3|medium|5|37.8|36.2|carrier|late_aircraft|weather
HTS|4|high|3|109.67|114.0|nas|late_aircraft|weather
HTS|4|low|10|3.7|-4.3|nas|late_aircraft|weather
HTS|4|medium|4|22.25|14.25|nas|late_aircraft|weather
HTS|5|high|12|173.75|173.0|nas|weather|late_aircraft
